representation_model,topic,words,weighted_words
MMR,9,"amg, eqs, eqe, mercedes, gt, eq, sl, hyperscreen, door, performance","[[""amg"", 0.06322062319369888], [""eqs"", 0.05532656480206594], [""eqe"", 0.033488605945573645], [""mercedes"", 0.02816516634260818], [""gt"", 0.022559578986406106], [""eq"", 0.02234152565246551], [""sl"", 0.01767280086240972], [""hyperscreen"", 0.01287077812461705], [""door"", 0.012633934195377332], [""performance"", 0.011939493229484779]]"
MMR,10,customers,"[[""customers"", 0.016379473757846527]]"
MMR,11,"elantra, sonata, hyundai, accord, hybrid, camry, mirai, design, 2021, steel","[[""elantra"", 0.07646098600543848], [""sonata"", 0.06391943202950924], [""hyundai"", 0.041089468167821754], [""accord"", 0.03237156532703769], [""hybrid"", 0.02089088135884186], [""camry"", 0.018871320607734058], [""mirai"", 0.01580904022428202], [""design"", 0.014600851966628393], [""2021"", 0.013678901958772763], [""steel"", 0.01265351617401126]]"
MMR,12,"steering, rear, car, axle, aerodynamic, stability, speeds, efficiency","[[""steering"", 0.05487232350865661], [""rear"", 0.028700089859568602], [""car"", 0.02763195425107945], [""axle"", 0.020412669598699668], [""aerodynamic"", 0.01740595491153594], [""stability"", 0.016339771643672927], [""speeds"", 0.015682390745441997], [""efficiency"", 0.013393195652715944]]"
MMR,13,"rav4, hybrid, trd, toyota, standard, black, nightshade, woodland","[[""rav4"", 0.12303240255576847], [""hybrid"", 0.04113206547887591], [""trd"", 0.03403344824411614], [""toyota"", 0.02244056416149306], [""standard"", 0.021801617693326024], [""black"", 0.018308700551959198], [""nightshade"", 0.017037651746659485], [""woodland"", 0.014956653528869816]]"
MMR,14,"camry, highlander, toyota, drive, hybrid, convenience, performance, trd, suv","[[""camry"", 0.08275745344936725], [""highlander"", 0.07576335311118373], [""toyota"", 0.03996996823915681], [""drive"", 0.024549084085737468], [""hybrid"", 0.017048459821358913], [""convenience"", 0.01573870189177222], [""performance"", 0.014859630228787665], [""trd"", 0.012930699667009236], [""suv"", 0.012167982690015053]]"
MMR,15,"screen, touchscreen, digital, instrument, interface, displays, curved, gauge, driver","[[""screen"", 0.05196771472098114], [""touchscreen"", 0.038866071423546186], [""digital"", 0.03087692406625992], [""instrument"", 0.026919489529768293], [""interface"", 0.023209555940772193], [""displays"", 0.019615501197068078], [""curved"", 0.019554828666039782], [""gauge"", 0.018192672419607748], [""driver"", 0.01608618312833179]]"
MMR,16,"ioniq, hyundai, charging, electric, blue, assist, platform, egmp, space, safety","[[""ioniq"", 0.13037078240263195], [""hyundai"", 0.050201619493413834], [""charging"", 0.020924926195744833], [""electric"", 0.017272723941991624], [""blue"", 0.016360198586957822], [""assist"", 0.015571117788505999], [""platform"", 0.015178701636058129], [""egmp"", 0.014155232031007818], [""space"", 0.013418855600732279], [""safety"", 0.013039142651685456]]"
MMR,17,"prius, prime, hybrid, toyota, plug, efficiency, drive, le, estimated","[[""prius"", 0.1653781394072118], [""prime"", 0.052173679889723906], [""hybrid"", 0.03110643021438236], [""toyota"", 0.024768257974176453], [""plug"", 0.01778715174776047], [""efficiency"", 0.01755194346940557], [""drive"", 0.014420834466087468], [""le"", 0.013306249008331572], [""estimated"", 0.013240418049756817]]"
MMR,18,"digital, button, unlock, smartphone, fob, door, lock, hyundai, access, remote","[[""digital"", 0.03943929711169429], [""button"", 0.030440066655981545], [""unlock"", 0.029693927991666567], [""smartphone"", 0.028518246733438182], [""fob"", 0.026946891228360983], [""door"", 0.02666498365663936], [""lock"", 0.019411595861871134], [""hyundai"", 0.018074971598974938], [""access"", 0.01678967447900077], [""remote"", 0.016296570408395262]]"
MMR,19,"hybrid, plug, bmw, powertrain, electric, hybrids, charging, edrive, models, improved","[[""hybrid"", 0.08361117972090105], [""plug"", 0.06279378329636069], [""bmw"", 0.043538780701854275], [""powertrain"", 0.033027117874610996], [""electric"", 0.02756199238895185], [""hybrids"", 0.018472366001260513], [""charging"", 0.018122748848384846], [""edrive"", 0.015892677236539195], [""models"", 0.015459577318767122], [""improved"", 0.015357305620970863]]"
MMR,20,"corolla, safety, lane, toyota, collision, detection, pedestrian, radar, airbags, steering","[[""corolla"", 0.12240036944262345], [""safety"", 0.06780467218691363], [""lane"", 0.046133166835900866], [""toyota"", 0.04524313651017641], [""collision"", 0.03179795488298647], [""detection"", 0.031102371772645833], [""pedestrian"", 0.029167159399745162], [""radar"", 0.02499336626647294], [""airbags"", 0.018885921353817076], [""steering"", 0.018807863498584796]]"
MMR,21,"mustang, mach, mustangs, vehicle, proportions","[[""mustang"", 0.15321866531052108], [""mach"", 0.05871953731129238], [""mustangs"", 0.01969736368913123], [""vehicle"", 0.013882612927904386], [""proportions"", 0.012397805745037727]]"
MMR,22,"design, designers, designer, art, story, new","[[""design"", 0.06566070614199858], [""designers"", 0.028081587832313182], [""designer"", 0.021029568248516598], [""art"", 0.01760209809872863], [""story"", 0.0157762097621045], [""new"", 0.013000316572959667]]"
MMR,23,"carplay, android, music, smartphone, apps, maps, wireless, messages, hotspot, connects","[[""carplay"", 0.07012946371455565], [""android"", 0.05617123978602627], [""music"", 0.03699081644445632], [""smartphone"", 0.03682883065094058], [""apps"", 0.035988483815342115], [""maps"", 0.035583984494206036], [""wireless"", 0.032291948470729415], [""messages"", 0.021472327295474054], [""hotspot"", 0.021364375800822438], [""connects"", 0.01958580301557695]]"
MMR,24,"pedal, braking, brakes, regenerative, brake, accelerator, paddle, mode, driving","[[""pedal"", 0.08700743208076055], [""braking"", 0.045398923058259315], [""brakes"", 0.03630786693092793], [""regenerative"", 0.033356885038208606], [""brake"", 0.030295911476479594], [""accelerator"", 0.029400513087433366], [""paddle"", 0.028982767409060643], [""mode"", 0.020397424182589212], [""driving"", 0.017774871621824714]]"
MMR,25,"sound, quiet, exhaust, noise, car, inside, silent, surround","[[""sound"", 0.11256337448324609], [""quiet"", 0.02625170492180448], [""exhaust"", 0.02385815794621442], [""noise"", 0.023070693217480773], [""car"", 0.017077062410313724], [""inside"", 0.016670122989348394], [""silent"", 0.01633770232726639], [""surround"", 0.014977795618128953]]"
MMR,26,"crown, toyota, platinum, performance, generation, sedan, development, flagship, electrified","[[""crown"", 0.1949962221138315], [""toyota"", 0.06657376545952083], [""platinum"", 0.02645134158423733], [""performance"", 0.02204632598769016], [""generation"", 0.02146324535356175], [""sedan"", 0.02077335485138052], [""development"", 0.01590441781270686], [""flagship"", 0.01198569460849788], [""electrified"", 0.011966397654512935]]"
MMR,27,"audi, tron, q5, quattro, a6, suv, 2019, rs, a4, sportback","[[""audi"", 0.11959051163085753], [""tron"", 0.07368808193156796], [""q5"", 0.04636564214687634], [""quattro"", 0.039679766145225476], [""a6"", 0.02568195965208636], [""suv"", 0.02409467393858505], [""2019"", 0.022407967418900263], [""rs"", 0.02011406341856522], [""a4"", 0.014241768843760341], [""sportback"", 0.014241768843760341]]"
MMR,28,"america, northpoint, electric, pre, evolution, inventory, order, affordable, vehicles","[[""america"", 0.03215715072725676], [""northpoint"", 0.020683448840514075], [""electric"", 0.020156587213078975], [""pre"", 0.01979698830198192], [""evolution"", 0.01899115781748677], [""inventory"", 0.018116643472103247], [""order"", 0.017556660221971943], [""affordable"", 0.01564919732596809], [""vehicles"", 0.015316539600251547]]"
MMR,29,"porsche, taycan, turbo, car, sports, electric, zuffenhausen, alex","[[""porsche"", 0.16020156328284865], [""taycan"", 0.12071384055429182], [""turbo"", 0.03738583234010402], [""car"", 0.03487018682910224], [""sports"", 0.027545169447678118], [""electric"", 0.026740735584268517], [""zuffenhausen"", 0.015222390075465815], [""alex"", 0.014963003648873747]]"
MMR,30,"spoke, 17, exhaust, standard, awd, forged, grille","[[""spoke"", 0.0268391857306389], [""17"", 0.02313600600665013], [""exhaust"", 0.01867989700909987], [""standard"", 0.01791960853787702], [""awd"", 0.017746370080058006], [""forged"", 0.014891970144400645], [""grille"", 0.0145225689434386]]"
