representation_model,topic,words,weighted_words
default,11,"elantra, sonata, hyundai, accord, hybrid, camry, 2020, new elantra, sonata hybrid, mirai","[[""elantra"", 0.11178142958016253], [""sonata"", 0.09384581742203044], [""hyundai"", 0.05870062801583296], [""accord"", 0.048717781709297824], [""hybrid"", 0.028065687855590243], [""camry"", 0.027393384224339973], [""2020"", 0.026211981980807875], [""new elantra"", 0.02594591933783649], [""sonata hybrid"", 0.02511508247640985], [""mirai"", 0.02424042486681126]]"
default,12,"steering, rear, car, aerodynamics, rear axle, axle, axle steering, aerodynamic, stability, speeds","[[""steering"", 0.08418213436113288], [""rear"", 0.042074621474518833], [""car"", 0.03761959688797741], [""aerodynamics"", 0.03620766705086386], [""rear axle"", 0.03370776897942202], [""axle"", 0.033361702922574524], [""axle steering"", 0.03261848653417682], [""aerodynamic"", 0.02832533570873958], [""stability"", 0.026853833745100877], [""speeds"", 0.025645464451491184]]"
default,13,"rav4, rav4 prime, prime, hybrid, trd, available, edition, toyota, road, grade","[[""rav4"", 0.1280087015887701], [""rav4 prime"", 0.05438584482893022], [""prime"", 0.04663137004229141], [""hybrid"", 0.04013703019067508], [""trd"", 0.036795453783648735], [""available"", 0.023604208676261996], [""edition"", 0.023323228853147145], [""toyota"", 0.022631912201574414], [""road"", 0.022459816859915677], [""grade"", 0.021497818481359284]]"
default,14,"camry, highlander, toyota, grand highlander, drive, grand, available, convenience, hybrid, performance","[[""camry"", 0.10193864305256631], [""highlander"", 0.0927558356962092], [""toyota"", 0.04709380996321385], [""grand highlander"", 0.0326840226521792], [""drive"", 0.02770125246733052], [""grand"", 0.02614779819361962], [""available"", 0.02239297398228399], [""convenience"", 0.019568880147247586], [""hybrid"", 0.019435352067638273], [""performance"", 0.01730658125105037]]"
default,15,"display, screen, touchscreen, 12, cluster, digital, instrument, information, interface, center","[[""display"", 0.0910510298126303], [""screen"", 0.07346547190794078], [""touchscreen"", 0.05549241477765446], [""12"", 0.054754342601305905], [""cluster"", 0.054555557535321396], [""digital"", 0.04292405691166857], [""instrument"", 0.0394478755785017], [""information"", 0.03758760623643565], [""interface"", 0.03407106086609168], [""center"", 0.0315700643714239]]"
default,16,"ioniq, hyundai, blue link, charging, link, new, blue, electric, platform, assist","[[""ioniq"", 0.1617598375747952], [""hyundai"", 0.06200777336087718], [""blue link"", 0.025413647795997092], [""charging"", 0.02467748264169462], [""link"", 0.022193868303737537], [""new"", 0.02110782718248962], [""blue"", 0.0209719069832175], [""electric"", 0.019882938131498974], [""platform"", 0.0192547550775913], [""assist"", 0.01878796810258468]]"
default,17,"prius, prius prime, prime, hybrid, connect, toyota, efficiency, plug, plug hybrid, prius plug","[[""prius"", 0.1766088511157764], [""prius prime"", 0.06625233320403855], [""prime"", 0.05704203055162256], [""hybrid"", 0.03133902158219045], [""connect"", 0.029078341503292714], [""toyota"", 0.02579012717746083], [""efficiency"", 0.01915571539112601], [""plug"", 0.01892911882589007], [""plug hybrid"", 0.018153261999095407], [""prius plug"", 0.018144808615339424]]"
default,18,"key, digital key, digital, unlock, button, smartphone, fob, key fob, door, hyundai digital","[[""key"", 0.14390577405658497], [""digital key"", 0.08023821040513314], [""digital"", 0.0576236932147522], [""unlock"", 0.04598768522104879], [""button"", 0.04594083812263366], [""smartphone"", 0.043150526051270406], [""fob"", 0.042049282235700404], [""key fob"", 0.040285301129273206], [""door"", 0.039705213803684414], [""hyundai digital"", 0.036704138026387]]"
default,19,"hybrid, plug, plug hybrid, bmw, powertrain, hybrid powertrain, electric, new, hybrids, engine","[[""hybrid"", 0.0938966988871666], [""plug"", 0.07448886395015503], [""plug hybrid"", 0.06953275170962987], [""bmw"", 0.05052637543623706], [""powertrain"", 0.04004242160643941], [""hybrid powertrain"", 0.03089322515293972], [""electric"", 0.030674761945857373], [""new"", 0.027502438606463155], [""hybrids"", 0.023469796387332858], [""engine"", 0.02207290142934045]]"
default,20,"corolla, safety, assist, safety sense, lane, toyota safety, toyota, sense, pre collision, collision","[[""corolla"", 0.1123065423373391], [""safety"", 0.06004800764837083], [""assist"", 0.05268723264722951], [""safety sense"", 0.04267777564667347], [""lane"", 0.04251156329355645], [""toyota safety"", 0.042220813039931214], [""toyota"", 0.04003023766112061], [""sense"", 0.03465069323653062], [""pre collision"", 0.03102101321214301], [""collision"", 0.02981147442805013]]"
default,21,"mustang, mach, mustang mach, mustangs, proportions, vehicle, knew, went, pony, electric","[[""mustang"", 0.3329303265185268], [""mach"", 0.12990067388807905], [""mustang mach"", 0.0861913006000543], [""mustangs"", 0.04538250539646799], [""proportions"", 0.027802258065547175], [""vehicle"", 0.02777689283703694], [""knew"", 0.027229503237880794], [""went"", 0.027018188833873063], [""pony"", 0.02498634868548037], [""electric"", 0.024096873931750907]]"
default,22,"design, designers, designer, art, story, signature, philosophy, pillars, design philosophy, new","[[""design"", 0.12320846984663672], [""designers"", 0.05900939467528975], [""designer"", 0.04461138407373842], [""art"", 0.03707285717368561], [""story"", 0.03275997883488471], [""signature"", 0.02580192326598949], [""philosophy"", 0.025535994105022032], [""pillars"", 0.024726904808135275], [""design philosophy"", 0.02426545893801088], [""new"", 0.02308435261621979]]"
default,23,"carplay, apple, apple carplay, android, android auto, auto, smartphone, music, apps, phone","[[""carplay"", 0.0924924028211697], [""apple"", 0.08579832196251505], [""apple carplay"", 0.07721213117224791], [""android"", 0.07315451542371564], [""android auto"", 0.06951260665320354], [""auto"", 0.0629726810967743], [""smartphone"", 0.048765556529840784], [""music"", 0.04817492479122737], [""apps"", 0.04778157351145744], [""phone"", 0.047629306575394596]]"
default,24,"pedal, braking, brakes, regenerative braking, regenerative, drive, brake, accelerator, paddle, pedal drive","[[""pedal"", 0.1406636299483847], [""braking"", 0.07231718184326007], [""brakes"", 0.05979501502152603], [""regenerative braking"", 0.05606134145830194], [""regenerative"", 0.05514421826334824], [""drive"", 0.05088511121942652], [""brake"", 0.049133775757146364], [""accelerator"", 0.048643661073469055], [""paddle"", 0.047874830784834496], [""pedal drive"", 0.03621751865339935]]"
default,25,"sound, sounds, quiet, exhaust, noise, surround sound, absolutely, silent, inside, surround","[[""sound"", 0.2211923000717269], [""sounds"", 0.05451603849862613], [""quiet"", 0.053848614512129175], [""exhaust"", 0.0483730531074553], [""noise"", 0.04719130747283637], [""surround sound"", 0.039541315550905794], [""absolutely"", 0.03433135770349807], [""silent"", 0.03428827632985323], [""inside"", 0.0320570605443439], [""surround"", 0.030539504952097143]]"
default,26,"crown, toyota crown, toyota, japan, new crown, platinum, generation, performance, sedan, story","[[""crown"", 0.2647532400408977], [""toyota crown"", 0.12134355610042462], [""toyota"", 0.08676523547726447], [""japan"", 0.04735203140851587], [""new crown"", 0.03927389501808589], [""platinum"", 0.03695651946009281], [""generation"", 0.028756148325325623], [""performance"", 0.02840220857033836], [""sedan"", 0.028368624635210993], [""story"", 0.02739857061125043]]"
default,27,"audi, tron, q8, q5, q8 tron, quattro, a6, audi tron, suv, 2019","[[""audi"", 0.20058546375649727], [""tron"", 0.1259328795767431], [""q8"", 0.11797966595145613], [""q5"", 0.0804497732628231], [""q8 tron"", 0.07059922661080312], [""quattro"", 0.06890260743702072], [""a6"", 0.04506232827804657], [""audi tron"", 0.042926572344295935], [""suv"", 0.04019749358956989], [""2019"", 0.0391893668950928]]"
default,28,"america, auto evolution, pre, evolution, orders, electric, order, affordable, vehicles, ev","[[""america"", 0.07144425521241934], [""auto evolution"", 0.04573705760650312], [""pre"", 0.04426397733957496], [""evolution"", 0.04344946272032444], [""orders"", 0.04149987509342235], [""electric"", 0.04055335463702327], [""order"", 0.039788634027540286], [""affordable"", 0.036179793197438616], [""vehicles"", 0.03293921552791618], [""ev"", 0.03163487923054285]]"
default,29,"porsche, taycan, turbo, car, sports car, sports, electric, car porsche, porsche electric, electric car","[[""porsche"", 0.29220400226170057], [""taycan"", 0.22110291664014226], [""turbo"", 0.06984483941549957], [""car"", 0.054235766421395055], [""sports car"", 0.05238955030228639], [""sports"", 0.05029278303415424], [""electric"", 0.04427464661995496], [""car porsche"", 0.03586885114951932], [""porsche electric"", 0.03512553345653789], [""electric car"", 0.031133016810278268]]"
default,30,"19, 20, 18, 21, black, spoke, le, 17, exhaust, available","[[""19"", 0.07092653947748012], [""20"", 0.06975892544825811], [""18"", 0.05018015124897043], [""21"", 0.050119595894503446], [""black"", 0.05005840294469602], [""spoke"", 0.04208568546492029], [""le"", 0.0411331980385933], [""17"", 0.03606369146264484], [""exhaust"", 0.02873788278206458], [""available"", 0.02872005283793988]]"
