representation_model,topic,words,weighted_words
KeyBERT,11,"hybrid, hyundai, elantra, sonata, sedan, trims, accord, vehicles, trim, 2021","[[""hybrid"", 0.593250036239624], [""hyundai"", 0.522197961807251], [""elantra"", 0.49010202288627625], [""sonata"", 0.4723673462867737], [""sedan"", 0.44052544236183167], [""trims"", 0.3662347197532654], [""accord"", 0.33089667558670044], [""vehicles"", 0.32344740629196167], [""trim"", 0.3220442235469818], [""2021"", 0.2656371593475342]]"
KeyBERT,12,"steering, rear, steer, axle, turning, traction, vehicle, turn","[[""steering"", 0.6255064010620117], [""rear"", 0.451063334941864], [""steer"", 0.4498046636581421], [""axle"", 0.4217514097690582], [""turning"", 0.40543892979621887], [""traction"", 0.38690751791000366], [""vehicle"", 0.32488909363746643], [""turn"", 0.31596553325653076]]"
KeyBERT,13,"rav4, toyota, hybrid, ev, suv, standard, prime, rear","[[""rav4"", 0.6477028131484985], [""toyota"", 0.4341734051704407], [""hybrid"", 0.40914082527160645], [""ev"", 0.38983553647994995], [""suv"", 0.3258192241191864], [""standard"", 0.2761628031730652], [""prime"", 0.25608211755752563], [""rear"", 0.24390673637390137]]"
KeyBERT,14,"toyota, camry, highlander, suv, drive, hybrid, traction, drivers, road","[[""toyota"", 0.5722288489341736], [""camry"", 0.45410215854644775], [""highlander"", 0.40375471115112305], [""suv"", 0.3993830680847168], [""drive"", 0.3444884419441223], [""hybrid"", 0.3190946578979492], [""traction"", 0.2591770589351654], [""drivers"", 0.23564958572387695], [""road"", 0.23140522837638855]]"
KeyBERT,15,"displays, screens, display, screen, touchscreen, dashboard, interface, driver, controls, panel","[[""displays"", 0.5795392990112305], [""screens"", 0.5073691010475159], [""display"", 0.4736303687095642], [""screen"", 0.4612315893173218], [""touchscreen"", 0.4368991553783417], [""dashboard"", 0.36684077978134155], [""interface"", 0.3204435110092163], [""driver"", 0.3179939389228821], [""controls"", 0.31123560667037964], [""panel"", 0.30592262744903564]]"
KeyBERT,16,"ioniq, hyundai, ev, vehicle, sonata, electric, car, modular, interior, egmp","[[""ioniq"", 0.6676037311553955], [""hyundai"", 0.46237289905548096], [""ev"", 0.3807927668094635], [""vehicle"", 0.3032945394515991], [""sonata"", 0.2972244322299957], [""electric"", 0.2556023895740509], [""car"", 0.24263723194599152], [""modular"", 0.21880778670310974], [""interior"", 0.21279487013816833], [""egmp"", 0.1993655264377594]]"
KeyBERT,17,"prius, prime, toyota, hybrid, innovative, efficiency, convenience, performance, standard, drive","[[""prius"", 0.7143483757972717], [""prime"", 0.4223862290382385], [""toyota"", 0.40508660674095154], [""hybrid"", 0.38514217734336853], [""innovative"", 0.23743261396884918], [""efficiency"", 0.23551131784915924], [""convenience"", 0.2319796085357666], [""performance"", 0.20919731259346008], [""standard"", 0.1894581913948059], [""drive"", 0.1818447709083557]]"
KeyBERT,18,"hyundai, smartphone, key, fob, car, unlock, pressing, keys, button, lock","[[""hyundai"", 0.49047377705574036], [""smartphone"", 0.33102530241012573], [""key"", 0.3270454406738281], [""fob"", 0.31446540355682373], [""car"", 0.3083335757255554], [""unlock"", 0.30512934923171997], [""pressing"", 0.29657235741615295], [""keys"", 0.29401737451553345], [""button"", 0.29057037830352783], [""lock"", 0.287341833114624]]"
KeyBERT,19,"hybrid, bmw, hybrids, plug, sedan, toyota, car, powertrain, charging, electric","[[""hybrid"", 0.5630918741226196], [""bmw"", 0.5251442193984985], [""hybrids"", 0.4823048710823059], [""plug"", 0.37959378957748413], [""sedan"", 0.3539121747016907], [""toyota"", 0.31111621856689453], [""car"", 0.3076517581939697], [""powertrain"", 0.30695897340774536], [""charging"", 0.271746426820755], [""electric"", 0.25255662202835083]]"
KeyBERT,20,"toyota, safety, corolla, steering, lane, hybrid, drivers, radar, detection, alerts","[[""toyota"", 0.4610881209373474], [""safety"", 0.4128010869026184], [""corolla"", 0.4010382890701294], [""steering"", 0.3279478847980499], [""lane"", 0.28273460268974304], [""hybrid"", 0.2536868155002594], [""drivers"", 0.2508023679256439], [""radar"", 0.24568726122379303], [""detection"", 0.24390527606010437], [""alerts"", 0.23800258338451385]]"
KeyBERT,21,"mustang, mustangs, ford, mach, suv, vehicle, vehicles, car, electric, pony","[[""mustang"", 0.703659176826477], [""mustangs"", 0.678303599357605], [""ford"", 0.452414870262146], [""mach"", 0.3663458824157715], [""suv"", 0.3631390929222107], [""vehicle"", 0.35666394233703613], [""vehicles"", 0.35590729117393494], [""car"", 0.33973875641822815], [""electric"", 0.27835240960121155], [""pony"", 0.22755815088748932]]"
KeyBERT,22,"designs, designers, design, designer, engineering, theme, presentation, art, sketch, technology","[[""designs"", 0.6525164842605591], [""designers"", 0.6477748155593872], [""design"", 0.642473578453064], [""designer"", 0.5887025594711304], [""engineering"", 0.36565202474594116], [""theme"", 0.3651268184185028], [""presentation"", 0.3401814103126526], [""art"", 0.3188513517379761], [""sketch"", 0.3112005889415741], [""technology"", 0.28760141134262085]]"
KeyBERT,23,"smartphone, carplay, iphone, android, mobile, apps, devices, wirelessly, apple, app","[[""smartphone"", 0.49279069900512695], [""carplay"", 0.4835357069969177], [""iphone"", 0.4545555114746094], [""android"", 0.45032182335853577], [""mobile"", 0.40475380420684814], [""apps"", 0.37977510690689087], [""devices"", 0.3744204640388489], [""wirelessly"", 0.37325191497802734], [""apple"", 0.3343632221221924], [""app"", 0.33298030495643616]]"
KeyBERT,24,"pedal, braking, driving, drive, brake, brakes, shifters, drives, drivers, steering","[[""pedal"", 0.6226468086242676], [""braking"", 0.48587292432785034], [""driving"", 0.425805926322937], [""drive"", 0.415035605430603], [""brake"", 0.4146063029766083], [""brakes"", 0.4052024185657501], [""shifters"", 0.3893628418445587], [""drives"", 0.3689160943031311], [""drivers"", 0.34725862741470337], [""steering"", 0.34065717458724976]]"
KeyBERT,25,"acoustic, audio, soundbar, sound, speakers, sounding, surround, exhaust, noise, exhausts","[[""acoustic"", 0.5310256481170654], [""audio"", 0.519688606262207], [""soundbar"", 0.4978310465812683], [""sound"", 0.48200029134750366], [""speakers"", 0.4759165644645691], [""sounding"", 0.46811792254447937], [""surround"", 0.4650312066078186], [""exhaust"", 0.397187739610672], [""noise"", 0.39243051409721375], [""exhausts"", 0.3855193257331848]]"
KeyBERT,26,"crown, toyota, flagship, electrified, powertrain, performance, vehicle, platinum, drive, driving","[[""crown"", 0.6315889358520508], [""toyota"", 0.4038178026676178], [""flagship"", 0.3230356276035309], [""electrified"", 0.30019280314445496], [""powertrain"", 0.239384263753891], [""performance"", 0.23551279306411743], [""vehicle"", 0.23057523369789124], [""platinum"", 0.21255938708782196], [""drive"", 0.20161813497543335], [""driving"", 0.20085957646369934]]"
KeyBERT,27,"audi, quattro, suv, a6, vehicle, car, a7, a8, tron, q5","[[""audi"", 0.6651616096496582], [""quattro"", 0.4189257323741913], [""suv"", 0.39006632566452026], [""a6"", 0.3583109974861145], [""vehicle"", 0.34803295135498047], [""car"", 0.33549827337265015], [""a7"", 0.3290625810623169], [""a8"", 0.3153281807899475], [""tron"", 0.3023141920566559], [""q5"", 0.29944923520088196]]"
KeyBERT,28,"northpoint, northpointe, ev, promotional, partnership, dealers, cars","[[""northpoint"", 0.40009504556655884], [""northpointe"", 0.39566972851753235], [""ev"", 0.368572473526001], [""promotional"", 0.3321719169616699], [""partnership"", 0.3156368136405945], [""dealers"", 0.2843213379383087], [""cars"", 0.268920361995697]]"
KeyBERT,29,"porsche, taycan, car, cars, turbo, zuffenhausen, driving, thing, macan, 4s","[[""porsche"", 0.6447321772575378], [""taycan"", 0.5419591665267944], [""car"", 0.38607972860336304], [""cars"", 0.3732936382293701], [""turbo"", 0.31136858463287354], [""zuffenhausen"", 0.1819382607936859], [""driving"", 0.1784493625164032], [""thing"", 0.17745666205883026], [""macan"", 0.1551114022731781], [""4s"", 0.1511998325586319]]"
KeyBERT,30,"tires, standard, size, 19","[[""tires"", 0.4057782292366028], [""standard"", 0.2722618877887726], [""size"", 0.2467067688703537], [""19"", 0.23920290172100067]]"
