umap_n_neighbors,umap_n_components,umap_min_dist,hdbscan_min_cluster_size,hdbscan_min_samples,hdbscan_cluster_selection_method,hdbscan_cluster_selection_epsilon,n_clusters,noise_ratio,topic_-1_count,topic_0_count,topic_1_count,largest_topic_count,largest_topic_ratio,top3_topic_ratio,topic_entropy,balance_score,status,note
5,10,0.0,325,50.0,eom,0.05,16,0.4252928292543567,13398,938,876,2984,0.0947211376694283,0.2295971812208361,2.599411025342541,0.704743040345364,ok,
5,10,0.0,325,50.0,eom,0.1,16,0.4252928292543567,13398,938,876,2984,0.0947211376694283,0.2295971812208361,2.599411025342541,0.704743040345364,ok,
5,10,0.0,325,50.0,eom,0.2,16,0.4252928292543567,13398,938,876,2984,0.0947211376694283,0.2295971812208361,2.599411025342541,0.704743040345364,ok,
5,10,0.0,325,50.0,leaf,0.0,18,0.4962067104720185,15632,938,876,1909,0.0605974034218963,0.1624289750182522,2.7731090193594894,0.7204729708281751,ok,
5,10,0.0,325,50.0,leaf,0.05,18,0.4962067104720185,15632,938,876,1909,0.0605974034218963,0.1624289750182522,2.7731090193594894,0.7204729708281751,ok,
5,10,0.0,325,50.0,leaf,0.1,18,0.4962067104720185,15632,938,876,1909,0.0605974034218963,0.1624289750182522,2.7731090193594894,0.7204729708281751,ok,
5,10,0.0,325,50.0,leaf,0.2,18,0.4962067104720185,15632,938,876,1909,0.0605974034218963,0.1624289750182522,2.7731090193594894,0.7204729708281751,ok,
5,10,0.0,325,75.0,eom,0.0,2,0.0771355109037234,2430,988,28085,28085,0.8915023965971495,0.9228644890962764,0.1483272666046693,0.3381690632638161,ok,
5,10,0.0,325,75.0,eom,0.05,2,0.0771355109037234,2430,988,28085,28085,0.8915023965971495,0.9228644890962764,0.1483272666046693,0.3381690632638161,ok,
5,10,0.0,325,75.0,eom,0.1,2,0.0771355109037234,2430,988,28085,28085,0.8915023965971495,0.9228644890962764,0.1483272666046693,0.3381690632638161,ok,
5,10,0.0,325,75.0,eom,0.2,2,0.0771355109037234,2430,988,28085,28085,0.8915023965971495,0.9228644890962764,0.1483272666046693,0.3381690632638161,ok,
5,10,0.0,325,75.0,leaf,0.0,17,0.4689394660825953,14773,988,836,2583,0.0819921912198838,0.1930609783195251,2.6740677195638014,0.7094416404786845,ok,
5,10,0.0,325,75.0,leaf,0.05,17,0.4689394660825953,14773,988,836,2583,0.0819921912198838,0.1930609783195251,2.6740677195638014,0.7094416404786845,ok,
5,10,0.0,325,75.0,leaf,0.1,17,0.4689394660825953,14773,988,836,2583,0.0819921912198838,0.1930609783195251,2.6740677195638014,0.7094416404786845,ok,
5,10,0.0,325,75.0,leaf,0.2,17,0.4689394660825953,14773,988,836,2583,0.0819921912198838,0.1930609783195251,2.6740677195638014,0.7094416404786845,ok,
5,10,0.0,325,100.0,eom,0.0,2,0.085674380217757,2699,988,27816,27816,0.8829635272831159,0.9143256197822428,0.1493880740220041,0.3398768371266228,ok,
5,10,0.0,325,100.0,eom,0.05,2,0.085674380217757,2699,988,27816,27816,0.8829635272831159,0.9143256197822428,0.1493880740220041,0.3398768371266228,ok,
5,10,0.0,325,100.0,eom,0.1,2,0.085674380217757,2699,988,27816,27816,0.8829635272831159,0.9143256197822428,0.1493880740220041,0.3398768371266228,ok,
5,10,0.0,325,100.0,eom,0.2,2,0.085674380217757,2699,988,27816,27816,0.8829635272831159,0.9143256197822428,0.1493880740220041,0.3398768371266228,ok,
5,10,0.0,325,100.0,leaf,0.0,18,0.5048725518204615,15905,988,812,2138,0.0678665523918357,0.157857981779513,2.763680705323986,0.7166066723804082,ok,
5,10,0.0,325,100.0,leaf,0.05,18,0.5048725518204615,15905,988,812,2138,0.0678665523918357,0.157857981779513,2.763680705323986,0.7166066723804082,ok,
5,10,0.0,325,100.0,leaf,0.1,18,0.5048725518204615,15905,988,812,2138,0.0678665523918357,0.157857981779513,2.763680705323986,0.7166066723804082,ok,
5,10,0.0,325,100.0,leaf,0.2,18,0.5048725518204615,15905,988,812,2138,0.0678665523918357,0.157857981779513,2.763680705323986,0.7166066723804082,ok,
5,10,0.0,350,,eom,0.0,9,0.481414468463321,15166,885,2854,4301,0.1365266799987302,0.3150493603783766,1.9467962095968867,0.6116077833857094,ok,
5,10,0.0,350,,eom,0.05,9,0.481414468463321,15166,885,2854,4301,0.1365266799987302,0.3150493603783766,1.9467962095968867,0.6116077833857094,ok,
5,10,0.0,350,,eom,0.1,9,0.481414468463321,15166,885,2854,4301,0.1365266799987302,0.3150493603783766,1.9467962095968867,0.6116077833857094,ok,
5,10,0.0,350,,eom,0.2,9,0.481414468463321,15166,885,2854,4301,0.1365266799987302,0.3150493603783766,1.9467962095968867,0.6116077833857094,ok,
5,10,0.0,350,,leaf,0.0,12,0.5902612449607973,18595,885,809,2770,0.0879281338285242,0.2068374440529473,2.272639519407378,0.6351756975526142,ok,
5,10,0.0,350,,leaf,0.05,12,0.5902612449607973,18595,885,809,2770,0.0879281338285242,0.2068374440529473,2.272639519407378,0.6351756975526142,ok,
5,10,0.0,350,,leaf,0.1,12,0.5902612449607973,18595,885,809,2770,0.0879281338285242,0.2068374440529473,2.272639519407378,0.6351756975526142,ok,
5,10,0.0,350,,leaf,0.2,12,0.5902612449607973,18595,885,809,2770,0.0879281338285242,0.2068374440529473,2.272639519407378,0.6351756975526142,ok,
5,10,0.0,350,5.0,eom,0.0,18,0.3654890010475193,11514,925,964,2336,0.074151668095102,0.2014093895819445,2.772648659125108,0.7478259213408247,ok,
5,10,0.0,350,5.0,eom,0.05,18,0.3654890010475193,11514,925,964,2336,0.074151668095102,0.2014093895819445,2.772648659125108,0.7478259213408247,ok,
5,10,0.0,350,5.0,eom,0.1,18,0.3654890010475193,11514,925,964,2336,0.074151668095102,0.2014093895819445,2.772648659125108,0.7478259213408247,ok,
5,10,0.0,350,5.0,eom,0.2,17,0.352601339554963,11108,925,964,2852,0.0905310605339174,0.2337237723391423,2.6904375006499035,0.7336488588388408,ok,
5,10,0.0,350,5.0,leaf,0.0,20,0.4155477256134336,13091,925,964,2175,0.0690410437101228,0.1811573500936418,2.876926379334422,0.751725232517538,ok,
5,10,0.0,350,5.0,leaf,0.05,20,0.4155477256134336,13091,925,964,2175,0.0690410437101228,0.1811573500936418,2.876926379334422,0.751725232517538,ok,
5,10,0.0,350,5.0,leaf,0.1,20,0.4155477256134336,13091,925,964,2175,0.0690410437101228,0.1811573500936418,2.876926379334422,0.751725232517538,ok,
5,10,0.0,350,5.0,leaf,0.2,18,0.3906929498777894,12308,925,964,2852,0.0905310605339174,0.2134717328508396,2.7419534435356505,0.73293845030632,ok,
5,10,0.0,350,10.0,eom,0.0,21,0.3585372821636035,11295,926,423,2013,0.0638986763165412,0.1764276418118909,2.9330562917570293,0.7779836840935784,ok,
5,10,0.0,350,10.0,eom,0.05,21,0.3585372821636035,11295,926,423,2013,0.0638986763165412,0.1764276418118909,2.9330562917570293,0.7779836840935784,ok,
5,10,0.0,350,10.0,eom,0.1,21,0.3585372821636035,11295,926,423,2013,0.0638986763165412,0.1764276418118909,2.9330562917570293,0.7779836840935784,ok,
5,10,0.0,350,10.0,eom,0.2,21,0.3585372821636035,11295,926,423,2013,0.0638986763165412,0.1764276418118909,2.9330562917570293,0.7779836840935784,ok,
5,10,0.0,350,10.0,leaf,0.0,22,0.3876773640605657,12213,926,423,1823,0.0578675046820937,0.1623337459924451,2.988121078683484,0.7805364568453796,ok,
5,10,0.0,350,10.0,leaf,0.05,22,0.3876773640605657,12213,926,423,1823,0.0578675046820937,0.1623337459924451,2.988121078683484,0.7805364568453796,ok,
5,10,0.0,350,10.0,leaf,0.1,22,0.3876773640605657,12213,926,423,1823,0.0578675046820937,0.1623337459924451,2.988121078683484,0.7805364568453796,ok,
5,10,0.0,350,10.0,leaf,0.2,22,0.3876773640605657,12213,926,423,1823,0.0578675046820937,0.1623337459924451,2.988121078683484,0.7805364568453796,ok,
5,10,0.0,350,15.0,eom,0.0,20,0.4113576484779227,12959,925,961,1795,0.0569787004412278,0.1646192426118147,2.8899416730626166,0.7599085801352252,ok,
5,10,0.0,350,15.0,eom,0.05,20,0.4113576484779227,12959,925,961,1795,0.0569787004412278,0.1646192426118147,2.8899416730626166,0.7599085801352252,ok,
5,10,0.0,350,15.0,eom,0.1,20,0.4113576484779227,12959,925,961,1795,0.0569787004412278,0.1646192426118147,2.8899416730626166,0.7599085801352252,ok,
5,10,0.0,350,15.0,eom,0.2,20,0.4113576484779227,12959,925,961,1795,0.0569787004412278,0.1646192426118147,2.8899416730626166,0.7599085801352252,ok,
5,10,0.0,350,15.0,leaf,0.0,22,0.4411960765641367,13899,925,961,1795,0.0569787004412278,0.1563343173666,2.972736584292284,0.7659473700917374,ok,
5,10,0.0,350,15.0,leaf,0.05,22,0.4411960765641367,13899,925,961,1795,0.0569787004412278,0.1563343173666,2.972736584292284,0.7659473700917374,ok,
5,10,0.0,350,15.0,leaf,0.1,22,0.4411960765641367,13899,925,961,1795,0.0569787004412278,0.1563343173666,2.972736584292284,0.7659473700917374,ok,
5,10,0.0,350,15.0,leaf,0.2,22,0.4411960765641367,13899,925,961,1795,0.0569787004412278,0.1563343173666,2.972736584292284,0.7659473700917374,ok,
5,10,0.0,350,30.0,eom,0.0,18,0.4496714598609656,14166,926,1157,1940,0.0615814366885693,0.1676030854204361,2.782660022393317,0.7331035139510522,ok,
5,10,0.0,350,30.0,eom,0.05,18,0.4496714598609656,14166,926,1157,1940,0.0615814366885693,0.1676030854204361,2.782660022393317,0.7331035139510522,ok,
5,10,0.0,350,30.0,eom,0.1,18,0.4496714598609656,14166,926,1157,1940,0.0615814366885693,0.1676030854204361,2.782660022393317,0.7331035139510522,ok,
5,10,0.0,350,30.0,eom,0.2,18,0.4496714598609656,14166,926,1157,1940,0.0615814366885693,0.1676030854204361,2.782660022393317,0.7331035139510522,ok,
5,10,0.0,350,30.0,leaf,0.0,19,0.4537028219534647,14293,926,1157,1940,0.0615814366885693,0.1676030854204361,2.8134575559892423,0.7385607719899693,ok,
5,10,0.0,350,30.0,leaf,0.05,19,0.4537028219534647,14293,926,1157,1940,0.0615814366885693,0.1676030854204361,2.8134575559892423,0.7385607719899693,ok,
5,10,0.0,350,30.0,leaf,0.1,19,0.4537028219534647,14293,926,1157,1940,0.0615814366885693,0.1676030854204361,2.8134575559892423,0.7385607719899693,ok,
5,10,0.0,350,30.0,leaf,0.2,19,0.4537028219534647,14293,926,1157,1940,0.0615814366885693,0.1676030854204361,2.8134575559892423,0.7385607719899693,ok,
5,10,0.0,350,50.0,eom,0.0,16,0.4252928292543567,13398,938,876,2984,0.0947211376694283,0.2295971812208361,2.599411025342541,0.704743040345364,ok,
5,10,0.0,350,50.0,eom,0.05,16,0.4252928292543567,13398,938,876,2984,0.0947211376694283,0.2295971812208361,2.599411025342541,0.704743040345364,ok,
5,10,0.0,350,50.0,eom,0.1,16,0.4252928292543567,13398,938,876,2984,0.0947211376694283,0.2295971812208361,2.599411025342541,0.704743040345364,ok,
5,10,0.0,350,50.0,eom,0.2,16,0.4252928292543567,13398,938,876,2984,0.0947211376694283,0.2295971812208361,2.599411025342541,0.704743040345364,ok,
5,10,0.0,350,50.0,leaf,0.0,17,0.4556391454782084,14354,938,876,2340,0.0742786401295114,0.1871885217280894,2.699120370185537,0.7169202933053995,ok,
5,10,0.0,350,50.0,leaf,0.05,17,0.4556391454782084,14354,938,876,2340,0.0742786401295114,0.1871885217280894,2.699120370185537,0.7169202933053995,ok,
5,10,0.0,350,50.0,leaf,0.1,17,0.4556391454782084,14354,938,876,2340,0.0742786401295114,0.1871885217280894,2.699120370185537,0.7169202933053995,ok,
5,10,0.0,350,50.0,leaf,0.2,17,0.4556391454782084,14354,938,876,2340,0.0742786401295114,0.1871885217280894,2.699120370185537,0.7169202933053995,ok,
5,10,0.0,350,75.0,eom,0.0,2,0.0771355109037234,2430,988,28085,28085,0.8915023965971495,0.9228644890962764,0.1483272666046693,0.3381690632638161,ok,
5,10,0.0,350,75.0,eom,0.05,2,0.0771355109037234,2430,988,28085,28085,0.8915023965971495,0.9228644890962764,0.1483272666046693,0.3381690632638161,ok,
5,10,0.0,350,75.0,eom,0.1,2,0.0771355109037234,2430,988,28085,28085,0.8915023965971495,0.9228644890962764,0.1483272666046693,0.3381690632638161,ok,
5,10,0.0,350,75.0,eom,0.2,2,0.0771355109037234,2430,988,28085,28085,0.8915023965971495,0.9228644890962764,0.1483272666046693,0.3381690632638161,ok,
5,10,0.0,350,75.0,leaf,0.0,16,0.462209948258896,14561,988,836,3142,0.0997365330286004,0.2108053201282417,2.599129699852319,0.6959216582547694,ok,
5,10,0.0,350,75.0,leaf,0.05,16,0.462209948258896,14561,988,836,3142,0.0997365330286004,0.2108053201282417,2.599129699852319,0.6959216582547694,ok,
5,10,0.0,350,75.0,leaf,0.1,16,0.462209948258896,14561,988,836,3142,0.0997365330286004,0.2108053201282417,2.599129699852319,0.6959216582547694,ok,
5,10,0.0,350,75.0,leaf,0.2,16,0.462209948258896,14561,988,836,3142,0.0997365330286004,0.2108053201282417,2.599129699852319,0.6959216582547694,ok,
5,10,0.0,350,100.0,eom,0.0,2,0.085674380217757,2699,988,27816,27816,0.8829635272831159,0.9143256197822428,0.1493880740220041,0.3398768371266228,ok,
5,10,0.0,350,100.0,eom,0.05,2,0.085674380217757,2699,988,27816,27816,0.8829635272831159,0.9143256197822428,0.1493880740220041,0.3398768371266228,ok,
5,10,0.0,350,100.0,eom,0.1,2,0.085674380217757,2699,988,27816,27816,0.8829635272831159,0.9143256197822428,0.1493880740220041,0.3398768371266228,ok,
5,10,0.0,350,100.0,eom,0.2,2,0.085674380217757,2699,988,27816,27816,0.8829635272831159,0.9143256197822428,0.1493880740220041,0.3398768371266228,ok,
5,10,0.0,350,100.0,leaf,0.0,16,0.4670666285750563,14714,988,812,3256,0.1033552360092689,0.2034091991238929,2.605552945534166,0.6948582674665905,ok,
5,10,0.0,350,100.0,leaf,0.05,16,0.4670666285750563,14714,988,812,3256,0.1033552360092689,0.2034091991238929,2.605552945534166,0.6948582674665905,ok,
5,10,0.0,350,100.0,leaf,0.1,16,0.4670666285750563,14714,988,812,3256,0.1033552360092689,0.2034091991238929,2.605552945534166,0.6948582674665905,ok,
5,10,0.0,350,100.0,leaf,0.2,16,0.4670666285750563,14714,988,812,3256,0.1033552360092689,0.2034091991238929,2.605552945534166,0.6948582674665905,ok,
5,10,0.0,375,,eom,0.0,11,0.5831825540424721,18372,800,877,2817,0.0894200552328349,0.2377551344316414,2.17441072460877,0.6240015236644129,ok,
5,10,0.0,375,,eom,0.05,11,0.5831825540424721,18372,800,877,2817,0.0894200552328349,0.2377551344316414,2.17441072460877,0.6240015236644129,ok,
5,10,0.0,375,,eom,0.1,11,0.5831825540424721,18372,800,877,2817,0.0894200552328349,0.2377551344316414,2.17441072460877,0.6240015236644129,ok,
5,10,0.0,375,,eom,0.2,11,0.5831825540424721,18372,800,877,2817,0.0894200552328349,0.2377551344316414,2.17441072460877,0.6240015236644129,ok,
5,10,0.0,375,,leaf,0.0,12,0.6229882868298258,19626,800,877,2817,0.0894200552328349,0.1829349585753737,2.3013776204594025,0.629690505666127,ok,
5,10,0.0,375,,leaf,0.05,12,0.6229882868298258,19626,800,877,2817,0.0894200552328349,0.1829349585753737,2.3013776204594025,0.629690505666127,ok,
5,10,0.0,375,,leaf,0.1,12,0.6229882868298258,19626,800,877,2817,0.0894200552328349,0.1829349585753737,2.3013776204594025,0.629690505666127,ok,
5,10,0.0,375,,leaf,0.2,12,0.6229882868298258,19626,800,877,2817,0.0894200552328349,0.1829349585753737,2.3013776204594025,0.629690505666127,ok,
5,10,0.0,375,5.0,eom,0.0,17,0.3768529981271625,11872,925,964,2336,0.074151668095102,0.2014093895819445,2.7317853620325976,0.7377500555502652,ok,
5,10,0.0,375,5.0,eom,0.05,17,0.3768529981271625,11872,925,964,2336,0.074151668095102,0.2014093895819445,2.7317853620325976,0.7377500555502652,ok,
5,10,0.0,375,5.0,eom,0.1,17,0.3768529981271625,11872,925,964,2336,0.074151668095102,0.2014093895819445,2.7317853620325976,0.7377500555502652,ok,
5,10,0.0,375,5.0,eom,0.2,16,0.3639653366346062,11466,925,964,2852,0.0905310605339174,0.2337237723391423,2.648570848854201,0.7235729930482812,ok,
5,10,0.0,375,5.0,leaf,0.0,18,0.3888201123702504,12249,925,964,2336,0.074151668095102,0.2014093895819445,2.772062011218775,0.7408265879440054,ok,
5,10,0.0,375,5.0,leaf,0.05,18,0.3888201123702504,12249,925,964,2336,0.074151668095102,0.2014093895819445,2.772062011218775,0.7408265879440054,ok,
5,10,0.0,375,5.0,leaf,0.1,18,0.3888201123702504,12249,925,964,2336,0.074151668095102,0.2014093895819445,2.772062011218775,0.7408265879440054,ok,
5,10,0.0,375,5.0,leaf,0.2,16,0.3639653366346062,11466,925,964,2852,0.0905310605339174,0.2337237723391423,2.648570848854201,0.7235729930482812,ok,
5,10,0.0,375,10.0,eom,0.0,20,0.369933022251849,11654,926,423,2013,0.0638986763165412,0.1764276418118909,2.8952821726588622,0.7678982954004381,ok,
5,10,0.0,375,10.0,eom,0.05,20,0.369933022251849,11654,926,423,2013,0.0638986763165412,0.1764276418118909,2.8952821726588622,0.7678982954004381,ok,
5,10,0.0,375,10.0,eom,0.1,20,0.369933022251849,11654,926,423,2013,0.0638986763165412,0.1764276418118909,2.8952821726588622,0.7678982954004381,ok,
5,10,0.0,375,10.0,eom,0.2,20,0.369933022251849,11654,926,423,2013,0.0638986763165412,0.1764276418118909,2.8952821726588622,0.7678982954004381,ok,
5,10,0.0,375,10.0,leaf,0.0,21,0.3990731041488112,12572,926,423,1823,0.0578675046820937,0.1623337459924451,2.9504492137178,0.7704510681522394,ok,
5,10,0.0,375,10.0,leaf,0.05,21,0.3990731041488112,12572,926,423,1823,0.0578675046820937,0.1623337459924451,2.9504492137178,0.7704510681522394,ok,
5,10,0.0,375,10.0,leaf,0.1,21,0.3990731041488112,12572,926,423,1823,0.0578675046820937,0.1623337459924451,2.9504492137178,0.7704510681522394,ok,
5,10,0.0,375,10.0,leaf,0.2,21,0.3990731041488112,12572,926,423,1823,0.0578675046820937,0.1623337459924451,2.9504492137178,0.7704510681522394,ok,
5,10,0.0,375,15.0,eom,0.0,19,0.4224677014887471,13309,925,961,1795,0.0569787004412278,0.1646192426118147,2.850110661476188,0.7499088975653113,ok,
5,10,0.0,375,15.0,eom,0.05,19,0.4224677014887471,13309,925,961,1795,0.0569787004412278,0.1646192426118147,2.850110661476188,0.7499088975653113,ok,
5,10,0.0,375,15.0,eom,0.1,19,0.4224677014887471,13309,925,961,1795,0.0569787004412278,0.1646192426118147,2.850110661476188,0.7499088975653113,ok,
5,10,0.0,375,15.0,eom,0.2,19,0.4224677014887471,13309,925,961,1795,0.0569787004412278,0.1646192426118147,2.850110661476188,0.7499088975653113,ok,
5,10,0.0,375,15.0,leaf,0.0,21,0.4523061295749611,14249,925,961,1795,0.0569787004412278,0.1563343173666,2.9334806739018298,0.7559476875218234,ok,
5,10,0.0,375,15.0,leaf,0.05,21,0.4523061295749611,14249,925,961,1795,0.0569787004412278,0.1563343173666,2.9334806739018298,0.7559476875218234,ok,
5,10,0.0,375,15.0,leaf,0.1,21,0.4523061295749611,14249,925,961,1795,0.0569787004412278,0.1563343173666,2.9334806739018298,0.7559476875218234,ok,
5,10,0.0,375,15.0,leaf,0.2,21,0.4523061295749611,14249,925,961,1795,0.0569787004412278,0.1563343173666,2.9334806739018298,0.7559476875218234,ok,
5,10,0.0,375,30.0,eom,0.0,18,0.4496714598609656,14166,926,1157,1940,0.0615814366885693,0.1676030854204361,2.782660022393317,0.7331035139510522,ok,
5,10,0.0,375,30.0,eom,0.05,18,0.4496714598609656,14166,926,1157,1940,0.0615814366885693,0.1676030854204361,2.782660022393317,0.7331035139510522,ok,
5,10,0.0,375,30.0,eom,0.1,18,0.4496714598609656,14166,926,1157,1940,0.0615814366885693,0.1676030854204361,2.782660022393317,0.7331035139510522,ok,
5,10,0.0,375,30.0,eom,0.2,18,0.4496714598609656,14166,926,1157,1940,0.0615814366885693,0.1676030854204361,2.782660022393317,0.7331035139510522,ok,
5,10,0.0,375,30.0,leaf,0.0,19,0.4537028219534647,14293,926,1157,1940,0.0615814366885693,0.1676030854204361,2.8134575559892423,0.7385607719899693,ok,
5,10,0.0,375,30.0,leaf,0.05,19,0.4537028219534647,14293,926,1157,1940,0.0615814366885693,0.1676030854204361,2.8134575559892423,0.7385607719899693,ok,
5,10,0.0,375,30.0,leaf,0.1,19,0.4537028219534647,14293,926,1157,1940,0.0615814366885693,0.1676030854204361,2.8134575559892423,0.7385607719899693,ok,
5,10,0.0,375,30.0,leaf,0.2,19,0.4537028219534647,14293,926,1157,1940,0.0615814366885693,0.1676030854204361,2.8134575559892423,0.7385607719899693,ok,
5,10,0.0,375,50.0,eom,0.0,16,0.4252928292543567,13398,938,876,2984,0.0947211376694283,0.2295971812208361,2.599411025342541,0.704743040345364,ok,
5,10,0.0,375,50.0,eom,0.05,16,0.4252928292543567,13398,938,876,2984,0.0947211376694283,0.2295971812208361,2.599411025342541,0.704743040345364,ok,
5,10,0.0,375,50.0,eom,0.1,16,0.4252928292543567,13398,938,876,2984,0.0947211376694283,0.2295971812208361,2.599411025342541,0.704743040345364,ok,
5,10,0.0,375,50.0,eom,0.2,16,0.4252928292543567,13398,938,876,2984,0.0947211376694283,0.2295971812208361,2.599411025342541,0.704743040345364,ok,
5,10,0.0,375,50.0,leaf,0.0,17,0.4556391454782084,14354,938,876,2340,0.0742786401295114,0.1871885217280894,2.699120370185537,0.7169202933053995,ok,
5,10,0.0,375,50.0,leaf,0.05,17,0.4556391454782084,14354,938,876,2340,0.0742786401295114,0.1871885217280894,2.699120370185537,0.7169202933053995,ok,
5,10,0.0,375,50.0,leaf,0.1,17,0.4556391454782084,14354,938,876,2340,0.0742786401295114,0.1871885217280894,2.699120370185537,0.7169202933053995,ok,
5,10,0.0,375,50.0,leaf,0.2,17,0.4556391454782084,14354,938,876,2340,0.0742786401295114,0.1871885217280894,2.699120370185537,0.7169202933053995,ok,
5,10,0.0,375,75.0,eom,0.0,2,0.0771355109037234,2430,988,28085,28085,0.8915023965971495,0.9228644890962764,0.1483272666046693,0.3381690632638161,ok,
5,10,0.0,375,75.0,eom,0.05,2,0.0771355109037234,2430,988,28085,28085,0.8915023965971495,0.9228644890962764,0.1483272666046693,0.3381690632638161,ok,
5,10,0.0,375,75.0,eom,0.1,2,0.0771355109037234,2430,988,28085,28085,0.8915023965971495,0.9228644890962764,0.1483272666046693,0.3381690632638161,ok,
5,10,0.0,375,75.0,eom,0.2,2,0.0771355109037234,2430,988,28085,28085,0.8915023965971495,0.9228644890962764,0.1483272666046693,0.3381690632638161,ok,
5,10,0.0,375,75.0,leaf,0.0,16,0.462209948258896,14561,988,836,3142,0.0997365330286004,0.2108053201282417,2.599129699852319,0.6959216582547694,ok,
5,10,0.0,375,75.0,leaf,0.05,16,0.462209948258896,14561,988,836,3142,0.0997365330286004,0.2108053201282417,2.599129699852319,0.6959216582547694,ok,
5,10,0.0,375,75.0,leaf,0.1,16,0.462209948258896,14561,988,836,3142,0.0997365330286004,0.2108053201282417,2.599129699852319,0.6959216582547694,ok,
5,10,0.0,375,75.0,leaf,0.2,16,0.462209948258896,14561,988,836,3142,0.0997365330286004,0.2108053201282417,2.599129699852319,0.6959216582547694,ok,
5,10,0.0,375,100.0,eom,0.0,2,0.085674380217757,2699,988,27816,27816,0.8829635272831159,0.9143256197822428,0.1493880740220041,0.3398768371266228,ok,
5,10,0.0,375,100.0,eom,0.05,2,0.085674380217757,2699,988,27816,27816,0.8829635272831159,0.9143256197822428,0.1493880740220041,0.3398768371266228,ok,
5,10,0.0,375,100.0,eom,0.1,2,0.085674380217757,2699,988,27816,27816,0.8829635272831159,0.9143256197822428,0.1493880740220041,0.3398768371266228,ok,
5,10,0.0,375,100.0,eom,0.2,2,0.085674380217757,2699,988,27816,27816,0.8829635272831159,0.9143256197822428,0.1493880740220041,0.3398768371266228,ok,
5,10,0.0,375,100.0,leaf,0.0,16,0.4670666285750563,14714,988,812,3256,0.1033552360092689,0.2034091991238929,2.605552945534166,0.6948582674665905,ok,
5,10,0.0,375,100.0,leaf,0.05,16,0.4670666285750563,14714,988,812,3256,0.1033552360092689,0.2034091991238929,2.605552945534166,0.6948582674665905,ok,
5,10,0.0,375,100.0,leaf,0.1,16,0.4670666285750563,14714,988,812,3256,0.1033552360092689,0.2034091991238929,2.605552945534166,0.6948582674665905,ok,
5,10,0.0,375,100.0,leaf,0.2,16,0.4670666285750563,14714,988,812,3256,0.1033552360092689,0.2034091991238929,2.605552945534166,0.6948582674665905,ok,
5,10,0.0,400,,eom,0.0,8,0.4878900422182014,15370,801,877,4251,0.1349395295686125,0.3170174269117227,1.8969818960401263,0.6030809764149446,ok,
5,10,0.0,400,,eom,0.05,8,0.4878900422182014,15370,801,877,4251,0.1349395295686125,0.3170174269117227,1.8969818960401263,0.6030809764149446,ok,
5,10,0.0,400,,eom,0.1,8,0.4878900422182014,15370,801,877,4251,0.1349395295686125,0.3170174269117227,1.8969818960401263,0.6030809764149446,ok,
5,10,0.0,400,,eom,0.2,8,0.4878900422182014,15370,801,877,4251,0.1349395295686125,0.3170174269117227,1.8969818960401263,0.6030809764149446,ok,
5,10,0.0,400,,leaf,0.0,11,0.5928641716661905,18677,801,877,2971,0.0943084785575976,0.2161698885820398,2.2076665137825544,0.623947560549789,ok,
5,10,0.0,400,,leaf,0.05,11,0.5928641716661905,18677,801,877,2971,0.0943084785575976,0.2161698885820398,2.2076665137825544,0.623947560549789,ok,
5,10,0.0,400,,leaf,0.1,11,0.5928641716661905,18677,801,877,2971,0.0943084785575976,0.2161698885820398,2.2076665137825544,0.623947560549789,ok,
5,10,0.0,400,,leaf,0.2,11,0.5928641716661905,18677,801,877,2971,0.0943084785575976,0.2161698885820398,2.2076665137825544,0.623947560549789,ok,
5,10,0.0,400,5.0,eom,0.0,17,0.3768529981271625,11872,925,964,2336,0.074151668095102,0.2014093895819445,2.7317853620325976,0.7377500555502652,ok,
5,10,0.0,400,5.0,eom,0.05,17,0.3768529981271625,11872,925,964,2336,0.074151668095102,0.2014093895819445,2.7317853620325976,0.7377500555502652,ok,
5,10,0.0,400,5.0,eom,0.1,17,0.3768529981271625,11872,925,964,2336,0.074151668095102,0.2014093895819445,2.7317853620325976,0.7377500555502652,ok,
5,10,0.0,400,5.0,eom,0.2,16,0.3639653366346062,11466,925,964,2852,0.0905310605339174,0.2337237723391423,2.648570848854201,0.7235729930482812,ok,
5,10,0.0,400,5.0,leaf,0.0,18,0.3888201123702504,12249,925,964,2336,0.074151668095102,0.2014093895819445,2.772062011218775,0.7408265879440054,ok,
5,10,0.0,400,5.0,leaf,0.05,18,0.3888201123702504,12249,925,964,2336,0.074151668095102,0.2014093895819445,2.772062011218775,0.7408265879440054,ok,
5,10,0.0,400,5.0,leaf,0.1,18,0.3888201123702504,12249,925,964,2336,0.074151668095102,0.2014093895819445,2.772062011218775,0.7408265879440054,ok,
5,10,0.0,400,5.0,leaf,0.2,16,0.3639653366346062,11466,925,964,2852,0.0905310605339174,0.2337237723391423,2.648570848854201,0.7235729930482812,ok,
5,10,0.0,400,10.0,eom,0.0,18,0.3593308573786623,11320,926,423,2013,0.0638986763165412,0.1810303780592324,2.806728238824199,0.7568250642795924,ok,
5,10,0.0,400,10.0,eom,0.05,18,0.3593308573786623,11320,926,423,2013,0.0638986763165412,0.1810303780592324,2.806728238824199,0.7568250642795924,ok,
5,10,0.0,400,10.0,eom,0.1,18,0.3593308573786623,11320,926,423,2013,0.0638986763165412,0.1810303780592324,2.806728238824199,0.7568250642795924,ok,
