stage,umap_n_neighbors,umap_n_components,umap_min_dist,umap_metric,umap_random_state,hdbscan_min_cluster_size,hdbscan_min_samples,hdbscan_cluster_selection_method,hdbscan_cluster_selection_epsilon,hdbscan_metric,n_clusters,noise_ratio,topic_-1_count,topic_0_count,topic_1_count,largest_topic_count,largest_topic_ratio,top3_topic_ratio,topic_entropy,balance_score,status,note
stage2,5,5,0.05,cosine,42,175,10,leaf,0.0,euclidean,15,0.4832343535861124,5289,193,580,653,0.059661946094106896,0.16089538602101416,0.9677590446314651,0.7249520328917314,ok,完成
stage2,5,5,0.05,cosine,42,175,10,leaf,0.05,euclidean,15,0.4832343535861124,5289,193,580,653,0.059661946094106896,0.16089538602101416,0.9677590446314651,0.7249520328917314,ok,完成
stage2,5,5,0.05,cosine,42,175,10,leaf,0.1,euclidean,15,0.4832343535861124,5289,193,580,653,0.059661946094106896,0.16089538602101416,0.9677590446314651,0.7249520328917314,ok,完成
stage2,5,5,0.05,cosine,42,175,10,leaf,0.2,euclidean,15,0.4832343535861124,5289,193,580,653,0.059661946094106896,0.16089538602101416,0.9677590446314651,0.7249520328917314,ok,完成
stage2,5,5,0.05,cosine,42,175,15,eom,0.0,euclidean,11,0.36528095020557333,3998,1679,712,1679,0.15340338053905894,0.3717679305619004,0.8751771923831604,0.6580411146642302,ok,完成
stage2,5,5,0.05,cosine,42,175,15,eom,0.05,euclidean,11,0.36528095020557333,3998,1679,712,1679,0.15340338053905894,0.3717679305619004,0.8751771923831604,0.6580411146642302,ok,完成
stage2,5,5,0.05,cosine,42,175,15,eom,0.1,euclidean,11,0.36528095020557333,3998,1679,712,1679,0.15340338053905894,0.3717679305619004,0.8751771923831604,0.6580411146642302,ok,完成
stage2,5,5,0.05,cosine,42,175,15,eom,0.2,euclidean,11,0.36528095020557333,3998,1679,712,1679,0.15340338053905894,0.3717679305619004,0.8751771923831604,0.6580411146642302,ok,完成
stage2,5,5,0.05,cosine,42,175,15,leaf,0.0,euclidean,14,0.4968478757423481,5438,712,188,712,0.0650525354042942,0.17606212882594793,0.9641977037170641,0.7082174508908177,ok,完成
stage2,5,5,0.05,cosine,42,175,15,leaf,0.05,euclidean,14,0.4968478757423481,5438,712,188,712,0.0650525354042942,0.17606212882594793,0.9641977037170641,0.7082174508908177,ok,完成
stage2,5,5,0.05,cosine,42,175,15,leaf,0.1,euclidean,14,0.4968478757423481,5438,712,188,712,0.0650525354042942,0.17606212882594793,0.9641977037170641,0.7082174508908177,ok,完成
stage2,5,5,0.05,cosine,42,175,15,leaf,0.2,euclidean,14,0.4968478757423481,5438,712,188,712,0.0650525354042942,0.17606212882594793,0.9641977037170641,0.7082174508908177,ok,完成
stage2,5,5,0.05,cosine,42,175,30,eom,0.0,euclidean,9,0.37350388305162174,4088,1735,194,1735,0.1585198720877113,0.3848332571950662,0.892556815593704,0.6354262220191869,ok,完成
stage2,5,5,0.05,cosine,42,175,30,eom,0.05,euclidean,9,0.37350388305162174,4088,1735,194,1735,0.1585198720877113,0.3848332571950662,0.892556815593704,0.6354262220191869,ok,完成
stage2,5,5,0.05,cosine,42,175,30,eom,0.1,euclidean,9,0.37350388305162174,4088,1735,194,1735,0.1585198720877113,0.3848332571950662,0.892556815593704,0.6354262220191869,ok,完成
stage2,5,5,0.05,cosine,42,175,30,eom,0.2,euclidean,9,0.37350388305162174,4088,1735,194,1735,0.1585198720877113,0.3848332571950662,0.892556815593704,0.6354262220191869,ok,完成
stage2,5,5,0.05,cosine,42,175,30,leaf,0.0,euclidean,11,0.5446322521699406,5961,194,776,776,0.07089995431703974,0.19205116491548652,0.9607137594040942,0.6649301050708085,ok,完成
stage2,5,5,0.05,cosine,42,175,30,leaf,0.05,euclidean,11,0.5446322521699406,5961,194,776,776,0.07089995431703974,0.19205116491548652,0.9607137594040942,0.6649301050708085,ok,完成
stage2,5,5,0.05,cosine,42,175,30,leaf,0.1,euclidean,11,0.5446322521699406,5961,194,776,776,0.07089995431703974,0.19205116491548652,0.9607137594040942,0.6649301050708085,ok,完成
stage2,5,5,0.05,cosine,42,175,30,leaf,0.2,euclidean,11,0.5446322521699406,5961,194,776,776,0.07089995431703974,0.19205116491548652,0.9607137594040942,0.6649301050708085,ok,完成
stage2,5,5,0.05,cosine,42,175,50,eom,0.0,euclidean,10,0.46861580630424854,5129,500,551,1589,0.1451804476930105,0.2805847418912746,0.9190656434948036,0.6397441754225675,ok,完成
stage2,5,5,0.05,cosine,42,175,50,eom,0.05,euclidean,10,0.46861580630424854,5129,500,551,1589,0.1451804476930105,0.2805847418912746,0.9190656434948036,0.6397441754225675,ok,完成
stage2,5,5,0.05,cosine,42,175,50,eom,0.1,euclidean,10,0.46861580630424854,5129,500,551,1589,0.1451804476930105,0.2805847418912746,0.9190656434948036,0.6397441754225675,ok,完成
stage2,5,5,0.05,cosine,42,175,50,eom,0.2,euclidean,10,0.46861580630424854,5129,500,551,1589,0.1451804476930105,0.2805847418912746,0.9190656434948036,0.6397441754225675,ok,完成
stage2,5,5,0.05,cosine,42,175,50,leaf,0.0,euclidean,11,0.5504796710826861,6025,500,551,886,0.08095020557332115,0.18574691640018273,0.9624220244386705,0.6614216537231613,ok,完成
stage2,5,5,0.05,cosine,42,175,50,leaf,0.05,euclidean,11,0.5504796710826861,6025,500,551,886,0.08095020557332115,0.18574691640018273,0.9624220244386705,0.6614216537231613,ok,完成
stage2,5,5,0.05,cosine,42,175,50,leaf,0.1,euclidean,11,0.5504796710826861,6025,500,551,886,0.08095020557332115,0.18574691640018273,0.9624220244386705,0.6614216537231613,ok,完成
stage2,5,5,0.05,cosine,42,175,50,leaf,0.2,euclidean,11,0.5504796710826861,6025,500,551,886,0.08095020557332115,0.18574691640018273,0.9624220244386705,0.6614216537231613,ok,完成
stage2,5,5,0.05,cosine,42,175,75,eom,0.0,euclidean,8,0.34655093650068525,3793,496,1515,3091,0.28241206030150756,0.4746459570580174,0.8018897509617902,0.5803819095477387,ok,完成
stage2,5,5,0.05,cosine,42,175,75,eom,0.05,euclidean,8,0.34655093650068525,3793,496,1515,3091,0.28241206030150756,0.4746459570580174,0.8018897509617902,0.5803819095477387,ok,完成
stage2,5,5,0.05,cosine,42,175,75,eom,0.1,euclidean,8,0.34655093650068525,3793,496,1515,3091,0.28241206030150756,0.4746459570580174,0.8018897509617902,0.5803819095477387,ok,完成
stage2,5,5,0.05,cosine,42,175,75,eom,0.2,euclidean,8,0.34655093650068525,3793,496,1515,3091,0.28241206030150756,0.4746459570580174,0.8018897509617902,0.5803819095477387,ok,完成
stage2,5,5,0.05,cosine,42,175,75,leaf,0.0,euclidean,11,0.5345820009136591,5851,496,611,745,0.06806761078117862,0.17770671539515762,0.9711529792610234,0.6716637734125172,ok,完成
stage2,5,5,0.05,cosine,42,175,75,leaf,0.05,euclidean,11,0.5345820009136591,5851,496,611,745,0.06806761078117862,0.17770671539515762,0.9711529792610234,0.6716637734125172,ok,完成
stage2,5,5,0.05,cosine,42,175,75,leaf,0.1,euclidean,11,0.5345820009136591,5851,496,611,745,0.06806761078117862,0.17770671539515762,0.9711529792610234,0.6716637734125172,ok,完成
stage2,5,5,0.05,cosine,42,175,75,leaf,0.2,euclidean,11,0.5345820009136591,5851,496,611,745,0.06806761078117862,0.17770671539515762,0.9711529792610234,0.6716637734125172,ok,完成
stage2,5,5,0.05,cosine,42,175,100,eom,0.0,euclidean,8,0.36235724074920056,3966,1393,495,2960,0.2704431247144815,0.4589310187300137,0.8112675086999271,0.5823736866148927,ok,完成
stage2,5,5,0.05,cosine,42,175,100,eom,0.05,euclidean,8,0.36235724074920056,3966,1393,495,2960,0.2704431247144815,0.4589310187300137,0.8112675086999271,0.5823736866148927,ok,完成
stage2,5,5,0.05,cosine,42,175,100,eom,0.1,euclidean,8,0.36235724074920056,3966,1393,495,2960,0.2704431247144815,0.4589310187300137,0.8112675086999271,0.5823736866148927,ok,完成
stage2,5,5,0.05,cosine,42,175,100,eom,0.2,euclidean,8,0.36235724074920056,3966,1393,495,2960,0.2704431247144815,0.4589310187300137,0.8112675086999271,0.5823736866148927,ok,完成
stage2,5,5,0.05,cosine,42,175,100,leaf,0.0,euclidean,11,0.5152124257651896,5639,495,184,808,0.07382366377341251,0.19625399725902237,0.9638505287257852,0.6720383736866148,ok,完成
stage2,5,5,0.05,cosine,42,175,100,leaf,0.05,euclidean,11,0.5152124257651896,5639,495,184,808,0.07382366377341251,0.19625399725902237,0.9638505287257852,0.6720383736866148,ok,完成
stage2,5,5,0.05,cosine,42,175,100,leaf,0.1,euclidean,11,0.5152124257651896,5639,495,184,808,0.07382366377341251,0.19625399725902237,0.9638505287257852,0.6720383736866148,ok,完成
stage2,5,5,0.05,cosine,42,175,100,leaf,0.2,euclidean,11,0.5152124257651896,5639,495,184,808,0.07382366377341251,0.19625399725902237,0.9638505287257852,0.6720383736866148,ok,完成
stage2,5,5,0.05,cosine,42,200,,eom,0.0,euclidean,6,0.47592507994518046,5209,466,537,3522,0.32179077204202833,0.4136135221562357,0.7158302355392145,0.5259625399725902,ok,完成
stage2,5,5,0.05,cosine,42,200,,eom,0.05,euclidean,6,0.47592507994518046,5209,466,537,3522,0.32179077204202833,0.4136135221562357,0.7158302355392145,0.5259625399725902,ok,完成
stage2,5,5,0.05,cosine,42,200,,eom,0.1,euclidean,6,0.47592507994518046,5209,466,537,3522,0.32179077204202833,0.4136135221562357,0.7158302355392145,0.5259625399725902,ok,完成
stage2,5,5,0.05,cosine,42,200,,eom,0.2,euclidean,6,0.47592507994518046,5209,466,537,3522,0.32179077204202833,0.4136135221562357,0.7158302355392145,0.5259625399725902,ok,完成
stage2,5,5,0.05,cosine,42,200,,leaf,0.0,euclidean,9,0.6737322978529009,7374,466,537,537,0.04906349931475559,0.1343992690726359,0.9868140093873384,0.6282814070351758,ok,完成
stage2,5,5,0.05,cosine,42,200,,leaf,0.05,euclidean,9,0.6737322978529009,7374,466,537,537,0.04906349931475559,0.1343992690726359,0.9868140093873384,0.6282814070351758,ok,完成
stage2,5,5,0.05,cosine,42,200,,leaf,0.1,euclidean,9,0.6737322978529009,7374,466,537,537,0.04906349931475559,0.1343992690726359,0.9868140093873384,0.6282814070351758,ok,完成
stage2,5,5,0.05,cosine,42,200,,leaf,0.2,euclidean,9,0.6737322978529009,7374,466,537,537,0.04906349931475559,0.1343992690726359,0.9868140093873384,0.6282814070351758,ok,完成
stage2,5,5,0.05,cosine,42,200,5,eom,0.0,euclidean,10,0.3423481041571494,3747,202,441,2241,0.20475102786660576,0.3590680676107812,0.9004539345743582,0.6440566468707172,ok,完成
stage2,5,5,0.05,cosine,42,200,5,eom,0.05,euclidean,10,0.3423481041571494,3747,202,441,2241,0.20475102786660576,0.3590680676107812,0.9004539345743582,0.6440566468707172,ok,完成
stage2,5,5,0.05,cosine,42,200,5,eom,0.1,euclidean,10,0.3423481041571494,3747,202,441,2241,0.20475102786660576,0.3590680676107812,0.9004539345743582,0.6440566468707172,ok,完成
stage2,5,5,0.05,cosine,42,200,5,eom,0.2,euclidean,10,0.3423481041571494,3747,202,441,2241,0.20475102786660576,0.3590680676107812,0.9004539345743582,0.6440566468707172,ok,完成
stage2,5,5,0.05,cosine,42,200,5,leaf,0.0,euclidean,14,0.45829145728643217,5016,202,441,818,0.074737322978529,0.19305619004111466,0.9601656309438966,0.7134801279122888,ok,完成
stage2,5,5,0.05,cosine,42,200,5,leaf,0.05,euclidean,14,0.45829145728643217,5016,202,441,818,0.074737322978529,0.19305619004111466,0.9601656309438966,0.7134801279122888,ok,完成
stage2,5,5,0.05,cosine,42,200,5,leaf,0.1,euclidean,14,0.45829145728643217,5016,202,441,818,0.074737322978529,0.19305619004111466,0.9601656309438966,0.7134801279122888,ok,完成
stage2,5,5,0.05,cosine,42,200,5,leaf,0.2,euclidean,14,0.45829145728643217,5016,202,441,818,0.074737322978529,0.19305619004111466,0.9601656309438966,0.7134801279122888,ok,完成
stage2,5,5,0.05,cosine,42,200,10,eom,0.0,euclidean,10,0.4195523069894929,4592,580,422,2175,0.19872087711283692,0.3163088168113294,0.8924953666049655,0.6312562814070353,ok,完成
stage2,5,5,0.05,cosine,42,200,10,eom,0.05,euclidean,10,0.4195523069894929,4592,580,422,2175,0.19872087711283692,0.3163088168113294,0.8924953666049655,0.6312562814070353,ok,完成
stage2,5,5,0.05,cosine,42,200,10,eom,0.1,euclidean,10,0.4195523069894929,4592,580,422,2175,0.19872087711283692,0.3163088168113294,0.8924953666049655,0.6312562814070353,ok,完成
stage2,5,5,0.05,cosine,42,200,10,eom,0.2,euclidean,10,0.4195523069894929,4592,580,422,2175,0.19872087711283692,0.3163088168113294,0.8924953666049655,0.6312562814070353,ok,完成
stage2,5,5,0.05,cosine,42,200,10,leaf,0.0,euclidean,11,0.5185929648241207,5676,580,422,707,0.06459570580173596,0.17724988579259937,0.9810931284460354,0.6775934216537232,ok,完成
stage2,5,5,0.05,cosine,42,200,10,leaf,0.05,euclidean,11,0.5185929648241207,5676,580,422,707,0.06459570580173596,0.17724988579259937,0.9810931284460354,0.6775934216537232,ok,完成
stage2,5,5,0.05,cosine,42,200,10,leaf,0.1,euclidean,11,0.5185929648241207,5676,580,422,707,0.06459570580173596,0.17724988579259937,0.9810931284460354,0.6775934216537232,ok,完成
stage2,5,5,0.05,cosine,42,200,10,leaf,0.2,euclidean,11,0.5185929648241207,5676,580,422,707,0.06459570580173596,0.17724988579259937,0.9810931284460354,0.6775934216537232,ok,完成
stage2,5,5,0.05,cosine,42,200,15,eom,0.0,euclidean,9,0.3579716765646414,3918,1679,902,1679,0.15340338053905894,0.38912745545911376,0.9032222007466829,0.640761991777067,ok,完成
stage2,5,5,0.05,cosine,42,200,15,eom,0.05,euclidean,9,0.3579716765646414,3918,1679,902,1679,0.15340338053905894,0.38912745545911376,0.9032222007466829,0.640761991777067,ok,完成
stage2,5,5,0.05,cosine,42,200,15,eom,0.1,euclidean,9,0.3579716765646414,3918,1679,902,1679,0.15340338053905894,0.38912745545911376,0.9032222007466829,0.640761991777067,ok,完成
stage2,5,5,0.05,cosine,42,200,15,eom,0.2,euclidean,9,0.3579716765646414,3918,1679,902,1679,0.15340338053905894,0.38912745545911376,0.9032222007466829,0.640761991777067,ok,完成
stage2,5,5,0.05,cosine,42,200,15,leaf,0.0,euclidean,12,0.4895386021014162,5358,902,214,902,0.08241206030150754,0.20045682960255826,0.9624096291509322,0.6843234353586113,ok,完成
stage2,5,5,0.05,cosine,42,200,15,leaf,0.05,euclidean,12,0.4895386021014162,5358,902,214,902,0.08241206030150754,0.20045682960255826,0.9624096291509322,0.6843234353586113,ok,完成
stage2,5,5,0.05,cosine,42,200,15,leaf,0.1,euclidean,12,0.4895386021014162,5358,902,214,902,0.08241206030150754,0.20045682960255826,0.9624096291509322,0.6843234353586113,ok,完成
stage2,5,5,0.05,cosine,42,200,15,leaf,0.2,euclidean,12,0.4895386021014162,5358,902,214,902,0.08241206030150754,0.20045682960255826,0.9624096291509322,0.6843234353586113,ok,完成
stage2,5,5,0.05,cosine,42,200,30,eom,0.0,euclidean,8,0.39122887163088166,4282,1735,776,1735,0.1585198720877113,0.3848332571950662,0.9068516181211751,0.622108725445409,ok,完成
stage2,5,5,0.05,cosine,42,200,30,eom,0.05,euclidean,8,0.39122887163088166,4282,1735,776,1735,0.1585198720877113,0.3848332571950662,0.9068516181211751,0.622108725445409,ok,完成
stage2,5,5,0.05,cosine,42,200,30,eom,0.1,euclidean,8,0.39122887163088166,4282,1735,776,1735,0.1585198720877113,0.3848332571950662,0.9068516181211751,0.622108725445409,ok,完成
stage2,5,5,0.05,cosine,42,200,30,eom,0.2,euclidean,8,0.39122887163088166,4282,1735,776,1735,0.1585198720877113,0.3848332571950662,0.9068516181211751,0.622108725445409,ok,完成
stage2,5,5,0.05,cosine,42,200,30,leaf,0.0,euclidean,10,0.5623572407492006,6155,776,556,776,0.07089995431703974,0.19205116491548652,0.9666608452006887,0.6516126084970306,ok,完成
stage2,5,5,0.05,cosine,42,200,30,leaf,0.05,euclidean,10,0.5623572407492006,6155,776,556,776,0.07089995431703974,0.19205116491548652,0.9666608452006887,0.6516126084970306,ok,完成
stage2,5,5,0.05,cosine,42,200,30,leaf,0.1,euclidean,10,0.5623572407492006,6155,776,556,776,0.07089995431703974,0.19205116491548652,0.9666608452006887,0.6516126084970306,ok,完成
stage2,5,5,0.05,cosine,42,200,30,leaf,0.2,euclidean,10,0.5623572407492006,6155,776,556,776,0.07089995431703974,0.19205116491548652,0.9666608452006887,0.6516126084970306,ok,完成
stage2,5,5,0.05,cosine,42,200,50,eom,0.0,euclidean,9,0.4656007309273641,5096,500,777,1589,0.1451804476930105,0.29712197350388303,0.92979426552994,0.629341251713111,ok,完成
stage2,5,5,0.05,cosine,42,200,50,eom,0.05,euclidean,9,0.4656007309273641,5096,500,777,1589,0.1451804476930105,0.29712197350388303,0.92979426552994,0.629341251713111,ok,完成
stage2,5,5,0.05,cosine,42,200,50,eom,0.1,euclidean,9,0.4656007309273641,5096,500,777,1589,0.1451804476930105,0.29712197350388303,0.92979426552994,0.629341251713111,ok,完成
stage2,5,5,0.05,cosine,42,200,50,eom,0.2,euclidean,9,0.4656007309273641,5096,500,777,1589,0.1451804476930105,0.29712197350388303,0.92979426552994,0.629341251713111,ok,完成
stage2,5,5,0.05,cosine,42,200,50,leaf,0.0,euclidean,10,0.5474645957058017,5992,500,777,886,0.08095020557332115,0.20639561443581544,0.963650317747704,0.6501964367291,ok,完成
stage2,5,5,0.05,cosine,42,200,50,leaf,0.05,euclidean,10,0.5474645957058017,5992,500,777,886,0.08095020557332115,0.20639561443581544,0.963650317747704,0.6501964367291,ok,完成
stage2,5,5,0.05,cosine,42,200,50,leaf,0.1,euclidean,10,0.5474645957058017,5992,500,777,886,0.08095020557332115,0.20639561443581544,0.963650317747704,0.6501964367291,ok,完成
stage2,5,5,0.05,cosine,42,200,50,leaf,0.2,euclidean,10,0.5474645957058017,5992,500,777,886,0.08095020557332115,0.20639561443581544,0.963650317747704,0.6501964367291,ok,完成
stage2,5,5,0.05,cosine,42,200,75,eom,0.0,euclidean,7,0.34527181361352216,3779,496,1515,3091,0.28241206030150756,0.48506167199634537,0.8284844678103267,0.5706825034262221,ok,完成
stage2,5,5,0.05,cosine,42,200,75,eom,0.05,euclidean,7,0.34527181361352216,3779,496,1515,3091,0.28241206030150756,0.48506167199634537,0.8284844678103267,0.5706825034262221,ok,完成
stage2,5,5,0.05,cosine,42,200,75,eom,0.1,euclidean,7,0.34527181361352216,3779,496,1515,3091,0.28241206030150756,0.48506167199634537,0.8284844678103267,0.5706825034262221,ok,完成
stage2,5,5,0.05,cosine,42,200,75,eom,0.2,euclidean,7,0.34527181361352216,3779,496,1515,3091,0.28241206030150756,0.48506167199634537,0.8284844678103267,0.5706825034262221,ok,完成
stage2,5,5,0.05,cosine,42,200,75,leaf,0.0,euclidean,10,0.5333028780264961,5837,496,611,745,0.06806761078117862,0.1881224303334856,0.9764522618266959,0.6619643672910005,ok,完成
stage2,5,5,0.05,cosine,42,200,75,leaf,0.05,euclidean,10,0.5333028780264961,5837,496,611,745,0.06806761078117862,0.1881224303334856,0.9764522618266959,0.6619643672910005,ok,完成
stage2,5,5,0.05,cosine,42,200,75,leaf,0.1,euclidean,10,0.5333028780264961,5837,496,611,745,0.06806761078117862,0.1881224303334856,0.9764522618266959,0.6619643672910005,ok,完成
stage2,5,5,0.05,cosine,42,200,75,leaf,0.2,euclidean,10,0.5333028780264961,5837,496,611,745,0.06806761078117862,0.1881224303334856,0.9764522618266959,0.6619643672910005,ok,完成
stage2,5,5,0.05,cosine,42,200,100,eom,0.0,euclidean,6,0.3520328917313842,3853,1393,495,3207,0.29301050708085885,0.48688899040657835,0.853718628949391,0.5571091822750115,ok,完成
stage2,5,5,0.05,cosine,42,200,100,eom,0.05,euclidean,6,0.3520328917313842,3853,1393,495,3207,0.29301050708085885,0.48688899040657835,0.853718628949391,0.5571091822750115,ok,完成
stage2,5,5,0.05,cosine,42,200,100,eom,0.1,euclidean,6,0.3520328917313842,3853,1393,495,3207,0.29301050708085885,0.48688899040657835,0.853718628949391,0.5571091822750115,ok,完成
stage2,5,5,0.05,cosine,42,200,100,eom,0.2,euclidean,6,0.3520328917313842,3853,1393,495,3207,0.29301050708085885,0.48688899040657835,0.853718628949391,0.5571091822750115,ok,完成
stage2,5,5,0.05,cosine,42,200,100,leaf,0.0,euclidean,9,0.5274554591137506,5773,495,729,808,0.07382366377341251,0.2016445865692097,0.983265238921695,0.651287345820009,ok,完成
stage2,5,5,0.05,cosine,42,200,100,leaf,0.05,euclidean,9,0.5274554591137506,5773,495,729,808,0.07382366377341251,0.2016445865692097,0.983265238921695,0.651287345820009,ok,完成
stage2,5,5,0.05,cosine,42,200,100,leaf,0.1,euclidean,9,0.5274554591137506,5773,495,729,808,0.07382366377341251,0.2016445865692097,0.983265238921695,0.651287345820009,ok,完成
stage2,5,5,0.05,cosine,42,200,100,leaf,0.2,euclidean,9,0.5274554591137506,5773,495,729,808,0.07382366377341251,0.2016445865692097,0.983265238921695,0.651287345820009,ok,完成
stage2,5,5,0.05,cosine,42,225,,eom,0.0,euclidean,5,0.46167199634536316,5053,1277,329,3400,0.31064412973960714,0.46907263590680676,0.7448868071906573,0.5144906349931475,ok,完成
stage2,5,5,0.05,cosine,42,225,,eom,0.05,euclidean,5,0.46167199634536316,5053,1277,329,3400,0.31064412973960714,0.46907263590680676,0.7448868071906573,0.5144906349931475,ok,完成
stage2,5,5,0.05,cosine,42,225,,eom,0.1,euclidean,5,0.46167199634536316,5053,1277,329,3400,0.31064412973960714,0.46907263590680676,0.7448868071906573,0.5144906349931475,ok,完成
stage2,5,5,0.05,cosine,42,225,,eom,0.2,euclidean,5,0.46167199634536316,5053,1277,329,3400,0.31064412973960714,0.46907263590680676,0.7448868071906573,0.5144906349931475,ok,完成
stage2,5,5,0.05,cosine,42,225,,leaf,0.0,euclidean,8,0.6298766560073092,6894,454,518,1252,0.11439013248058474,0.20347190497944267,0.9354773273266258,0.6000255824577432,ok,完成
stage2,5,5,0.05,cosine,42,225,,leaf,0.05,euclidean,8,0.6298766560073092,6894,454,518,1252,0.11439013248058474,0.20347190497944267,0.9354773273266258,0.6000255824577432,ok,完成
stage2,5,5,0.05,cosine,42,225,,leaf,0.1,euclidean,8,0.6298766560073092,6894,454,518,1252,0.11439013248058474,0.20347190497944267,0.9354773273266258,0.6000255824577432,ok,完成
stage2,5,5,0.05,cosine,42,225,,leaf,0.2,euclidean,8,0.6298766560073092,6894,454,518,1252,0.11439013248058474,0.20347190497944267,0.9354773273266258,0.6000255824577432,ok,完成
stage2,5,5,0.05,cosine,42,225,5,eom,0.0,euclidean,9,0.3608040201005025,3949,441,871,2241,0.20475102786660576,0.3590680676107812,0.910966976663782,0.6305198720877112,ok,完成
stage2,5,5,0.05,cosine,42,225,5,eom,0.05,euclidean,9,0.3608040201005025,3949,441,871,2241,0.20475102786660576,0.3590680676107812,0.910966976663782,0.6305198720877112,ok,完成
stage2,5,5,0.05,cosine,42,225,5,eom,0.1,euclidean,9,0.3608040201005025,3949,441,871,2241,0.20475102786660576,0.3590680676107812,0.910966976663782,0.6305198720877112,ok,完成
stage2,5,5,0.05,cosine,42,225,5,eom,0.2,euclidean,9,0.3608040201005025,3949,441,871,2241,0.20475102786660576,0.3590680676107812,0.910966976663782,0.6305198720877112,ok,完成
stage2,5,5,0.05,cosine,42,225,5,leaf,0.0,euclidean,11,0.49282777523983556,5394,441,230,818,0.074737322978529,0.19305619004111466,0.9745303514704584,0.6791192325262677,ok,完成
stage2,5,5,0.05,cosine,42,225,5,leaf,0.05,euclidean,11,0.49282777523983556,5394,441,230,818,0.074737322978529,0.19305619004111466,0.9745303514704584,0.6791192325262677,ok,完成
stage2,5,5,0.05,cosine,42,225,5,leaf,0.1,euclidean,11,0.49282777523983556,5394,441,230,818,0.074737322978529,0.19305619004111466,0.9745303514704584,0.6791192325262677,ok,完成
stage2,5,5,0.05,cosine,42,225,5,leaf,0.2,euclidean,11,0.49282777523983556,5394,441,230,818,0.074737322978529,0.19305619004111466,0.9745303514704584,0.6791192325262677,ok,完成
stage2,5,5,0.05,cosine,42,225,10,eom,0.0,euclidean,10,0.4195523069894929,4592,580,422,2175,0.19872087711283692,0.3163088168113294,0.8924953666049655,0.6312562814070353,ok,完成
stage2,5,5,0.05,cosine,42,225,10,eom,0.05,euclidean,10,0.4195523069894929,4592,580,422,2175,0.19872087711283692,0.3163088168113294,0.8924953666049655,0.6312562814070353,ok,完成
stage2,5,5,0.05,cosine,42,225,10,eom,0.1,euclidean,10,0.4195523069894929,4592,580,422,2175,0.19872087711283692,0.3163088168113294,0.8924953666049655,0.6312562814070353,ok,完成
stage2,5,5,0.05,cosine,42,225,10,eom,0.2,euclidean,10,0.4195523069894929,4592,580,422,2175,0.19872087711283692,0.3163088168113294,0.8924953666049655,0.6312562814070353,ok,完成
stage2,5,5,0.05,cosine,42,225,10,leaf,0.0,euclidean,11,0.5185929648241207,5676,580,422,707,0.06459570580173596,0.17724988579259937,0.9810931284460354,0.6775934216537232,ok,完成
stage2,5,5,0.05,cosine,42,225,10,leaf,0.05,euclidean,11,0.5185929648241207,5676,580,422,707,0.06459570580173596,0.17724988579259937,0.9810931284460354,0.6775934216537232,ok,完成
stage2,5,5,0.05,cosine,42,225,10,leaf,0.1,euclidean,11,0.5185929648241207,5676,580,422,707,0.06459570580173596,0.17724988579259937,0.9810931284460354,0.6775934216537232,ok,完成
stage2,5,5,0.05,cosine,42,225,10,leaf,0.2,euclidean,11,0.5185929648241207,5676,580,422,707,0.06459570580173596,0.17724988579259937,0.9810931284460354,0.6775934216537232,ok,完成
stage2,5,5,0.05,cosine,42,225,15,eom,0.0,euclidean,7,0.396619460941069,4341,1679,902,1679,0.15340338053905894,0.38912745545911376,0.9379804705952739,0.613167656464139,ok,完成
stage2,5,5,0.05,cosine,42,225,15,eom,0.05,euclidean,7,0.396619460941069,4341,1679,902,1679,0.15340338053905894,0.38912745545911376,0.9379804705952739,0.613167656464139,ok,完成
stage2,5,5,0.05,cosine,42,225,15,eom,0.1,euclidean,7,0.396619460941069,4341,1679,902,1679,0.15340338053905894,0.38912745545911376,0.9379804705952739,0.613167656464139,ok,完成
stage2,5,5,0.05,cosine,42,225,15,eom,0.2,euclidean,7,0.396619460941069,4341,1679,902,1679,0.15340338053905894,0.38912745545911376,0.9379804705952739,0.613167656464139,ok,完成
stage2,5,5,0.05,cosine,42,225,15,leaf,0.0,euclidean,10,0.5281863864778438,5781,902,386,902,0.08241206030150754,0.20045682960255826,0.9730309014027168,0.656729100045683,ok,完成
stage2,5,5,0.05,cosine,42,225,15,leaf,0.05,euclidean,10,0.5281863864778438,5781,902,386,902,0.08241206030150754,0.20045682960255826,0.9730309014027168,0.656729100045683,ok,完成
stage2,5,5,0.05,cosine,42,225,15,leaf,0.1,euclidean,10,0.5281863864778438,5781,902,386,902,0.08241206030150754,0.20045682960255826,0.9730309014027168,0.656729100045683,ok,完成
stage2,5,5,0.05,cosine,42,225,15,leaf,0.2,euclidean,10,0.5281863864778438,5781,902,386,902,0.08241206030150754,0.20045682960255826,0.9730309014027168,0.656729100045683,ok,完成
stage2,5,5,0.05,cosine,42,225,30,eom,0.0,euclidean,6,0.29264504339881225,3203,1735,776,3414,0.31192325262677023,0.5413430790315212,0.8504145308462884,0.5583608953860211,ok,完成
stage2,5,5,0.05,cosine,42,225,30,eom,0.05,euclidean,6,0.29264504339881225,3203,1735,776,3414,0.31192325262677023,0.5413430790315212,0.8504145308462884,0.5583608953860211,ok,完成
