stage,umap_n_neighbors,umap_n_components,umap_min_dist,umap_metric,umap_random_state,hdbscan_min_cluster_size,hdbscan_min_samples,hdbscan_cluster_selection_method,hdbscan_cluster_selection_epsilon,hdbscan_metric,n_clusters,noise_ratio,topic_-1_count,topic_0_count,topic_1_count,largest_topic_count,largest_topic_ratio,top3_topic_ratio,topic_entropy,balance_score,status,note
stage1,30,15,0.1,cosine,42,75,10,eom,0.0,euclidean,2,0.0215623572407492,236,81,10628,10628,0.9710370031978072,0.9784376427592508,0.06417002663090962,0.3225326633165829,ok,完成
stage1,30,15,0.1,cosine,42,75,30,eom,0.0,euclidean,2,0.03490178163544998,382,78,10485,10485,0.9579716765646414,0.96509821836455,0.06290423498436092,0.32511831886706255,ok,完成
stage1,30,15,0.1,cosine,42,100,,eom,0.0,euclidean,7,0.4746459570580174,5195,504,139,3251,0.2970306075833714,0.4031978072179077,0.7332130328085998,0.5438574691640018,ok,完成
stage1,30,15,0.1,cosine,42,100,10,eom,0.0,euclidean,13,0.5072635906806761,5552,155,305,703,0.06423024211968936,0.17734125171311102,0.9570764730380732,0.6970835998172681,ok,完成
stage1,30,15,0.1,cosine,42,100,30,eom,0.0,euclidean,13,0.5087254454088624,5568,481,273,637,0.05820009136592051,0.17322978529008679,0.9575940911326195,0.6992763819095477,ok,完成
stage1,30,15,0.1,cosine,42,125,,eom,0.0,euclidean,6,0.5339424394700777,5844,318,362,3173,0.2899040657834628,0.3708542713567839,0.7074653797161748,0.5266751941525811,ok,完成
stage1,30,15,0.1,cosine,42,125,10,eom,0.0,euclidean,11,0.47519415258108727,5201,155,305,1224,0.11183188670625857,0.2332571950662403,0.9422977582633011,0.6652407492005482,ok,完成
stage1,30,15,0.1,cosine,42,125,30,eom,0.0,euclidean,12,0.5189584285061672,5680,481,273,637,0.05820009136592051,0.17322978529008679,0.9678535955621197,0.6882064869803562,ok,完成
stage1,30,15,0.1,cosine,42,150,,eom,0.0,euclidean,4,0.4280493375970763,4685,5220,306,5220,0.4769301050708086,0.543992690726359,0.4552659259807625,0.4517076290543628,ok,完成
stage1,30,15,0.1,cosine,42,150,10,eom,0.0,euclidean,11,0.47519415258108727,5201,155,305,1224,0.11183188670625857,0.2332571950662403,0.9422977582633011,0.6652407492005482,ok,完成
stage1,30,15,0.1,cosine,42,150,30,eom,0.0,euclidean,11,0.5058931018730014,5537,481,273,786,0.07181361352215623,0.1875742348104157,0.9719874868275685,0.6771731384193695,ok,完成
stage1,30,15,0.1,cosine,42,175,,eom,0.0,euclidean,5,0.47802649611694836,5232,305,1113,3488,0.31868433074463226,0.46103243490178164,0.7145182097584146,0.5087802649611695,ok,完成
stage1,30,15,0.1,cosine,42,175,10,eom,0.0,euclidean,9,0.5045226130653266,5522,305,469,1224,0.11183188670625857,0.2332571950662403,0.9666917480657098,0.6404422110552763,ok,完成
stage1,30,15,0.1,cosine,42,175,30,eom,0.0,euclidean,10,0.5206030150753769,5698,481,273,786,0.07181361352215623,0.1875742348104157,0.9833236633566989,0.6647601644586569,ok,完成
stage1,30,15,0.1,cosine,42,200,,eom,0.0,euclidean,5,0.46084970306075834,5044,3676,1159,3676,0.3358611238008223,0.4808588396528095,0.6954425550933981,0.5048149840109639,ok,完成
stage1,30,15,0.1,cosine,42,200,10,eom,0.0,euclidean,9,0.5045226130653266,5522,305,469,1224,0.11183188670625857,0.2332571950662403,0.9666917480657098,0.6404422110552763,ok,完成
stage1,30,15,0.1,cosine,42,200,30,eom,0.0,euclidean,10,0.5206030150753769,5698,481,273,786,0.07181361352215623,0.1875742348104157,0.9833236633566989,0.6647601644586569,ok,完成
stage1,30,15,0.1,cosine,42,225,,eom,0.0,euclidean,3,0.42585655550479673,4661,1170,1487,3627,0.3313841936957515,0.5741434444952033,0.8840660359662409,0.4819990863407949,ok,完成
stage1,30,15,0.1,cosine,42,225,10,eom,0.0,euclidean,9,0.5045226130653266,5522,305,469,1224,0.11183188670625857,0.2332571950662403,0.9666917480657098,0.6404422110552763,ok,完成
stage1,30,15,0.1,cosine,42,225,30,eom,0.0,euclidean,10,0.5206030150753769,5698,481,273,786,0.07181361352215623,0.1875742348104157,0.9833236633566989,0.6647601644586569,ok,完成
stage1,30,15,0.1,cosine,42,250,,eom,0.0,euclidean,3,0.4735495660118776,5183,1164,1311,3287,0.3003197807217908,0.5264504339881224,0.8921797059377292,0.486549109182275,ok,完成
stage1,30,15,0.1,cosine,42,250,10,eom,0.0,euclidean,9,0.5045226130653266,5522,305,469,1224,0.11183188670625857,0.2332571950662403,0.9666917480657098,0.6404422110552763,ok,完成
stage1,30,15,0.1,cosine,42,250,30,eom,0.0,euclidean,10,0.5206030150753769,5698,481,273,786,0.07181361352215623,0.1875742348104157,0.9833236633566989,0.6647601644586569,ok,完成
stage1,30,15,0.1,cosine,42,300,,eom,0.0,euclidean,2,0.4141617176793056,4533,5281,1131,5281,0.4825034262220192,0.5858382823206943,0.6721112896764205,0.4298328003654637,ok,完成
stage1,30,15,0.1,cosine,42,300,10,eom,0.0,euclidean,9,0.5045226130653266,5522,305,469,1224,0.11183188670625857,0.2332571950662403,0.9666917480657098,0.6404422110552763,ok,完成
stage1,30,15,0.1,cosine,42,300,30,eom,0.0,euclidean,9,0.5455459113750571,5971,481,358,786,0.07181361352215623,0.1875742348104157,0.9888780228752472,0.6492772955687528,ok,完成
stage1,30,15,0.25,cosine,42,50,,eom,0.0,euclidean,2,0.024120603015075376,264,10615,66,10615,0.9698492462311558,0.9758793969849247,0.05423229743327139,0.32263316582914575,ok,完成
stage1,30,15,0.25,cosine,42,50,10,eom,0.0,euclidean,3,0.03563270899954317,390,67,75,10413,0.9513933302878026,0.9643672910004568,0.07339286831324729,0.3350187300137049,ok,完成
stage1,30,15,0.25,cosine,42,50,30,eom,0.0,euclidean,2,0.018638647784376426,204,67,10674,10674,0.9752398355413431,0.9813613522156236,0.054661280708490606,0.3215641845591594,ok,完成
stage1,30,15,0.25,cosine,42,75,,eom,0.0,euclidean,10,0.6769301050708086,7409,124,341,546,0.04988579259936044,0.1345820009136592,0.9746036312552342,0.6350388305162176,ok,完成
stage1,30,15,0.25,cosine,42,75,10,eom,0.0,euclidean,2,0.04175422567382366,457,75,10413,10413,0.9513933302878026,0.9582457743261763,0.06124969681764678,0.3264065783462769,ok,完成
stage1,30,15,0.25,cosine,42,75,30,eom,0.0,euclidean,12,0.5836455002284148,6388,372,179,1370,0.12517131110095933,0.21407035175879396,0.8799493124180657,0.640540886249429,ok,完成
stage1,30,15,0.25,cosine,42,100,,eom,0.0,euclidean,6,0.5611694837825492,6142,3068,329,3068,0.2803106441297396,0.3559616263133851,0.6868681696180329,0.5243636363636364,ok,完成
stage1,30,15,0.25,cosine,42,100,10,eom,0.0,euclidean,13,0.5711283691183189,6251,445,133,644,0.058839652809502055,0.16427592507994518,0.9425422041588282,0.6821544084056647,ok,完成
stage1,30,15,0.25,cosine,42,100,30,eom,0.0,euclidean,8,0.5175879396984925,5665,1799,372,1799,0.16436729100045683,0.3089081772498858,0.8888070803072032,0.5976317953403381,ok,完成
stage1,30,15,0.25,cosine,42,125,,eom,0.0,euclidean,3,0.5030607583371403,5506,981,3000,3000,0.27409776153494747,0.49693924166285974,0.9011492503737414,0.49146459570580175,ok,完成
stage1,30,15,0.25,cosine,42,125,10,eom,0.0,euclidean,10,0.5404294198264048,5915,445,1113,1113,0.10169026952946551,0.22503426222019188,0.9351503282012976,0.6423572407492006,ok,完成
stage1,30,15,0.25,cosine,42,125,30,eom,0.0,euclidean,8,0.5175879396984925,5665,1799,372,1799,0.16436729100045683,0.3089081772498858,0.8888070803072032,0.5976317953403381,ok,完成
stage1,30,15,0.25,cosine,42,150,,eom,0.0,euclidean,3,0.5008679762448607,5482,958,1423,3082,0.2815897670169027,0.4991320237551393,0.8907860307877836,0.4894362722704431,ok,完成
stage1,30,15,0.25,cosine,42,150,10,eom,0.0,euclidean,8,0.5641845591594336,6175,445,1113,1113,0.10169026952946551,0.22503426222019188,0.9706035959690069,0.619230698949292,ok,完成
stage1,30,15,0.25,cosine,42,150,30,eom,0.0,euclidean,8,0.5175879396984925,5665,1799,372,1799,0.16436729100045683,0.3089081772498858,0.8888070803072032,0.5976317953403381,ok,完成
stage1,30,15,0.25,cosine,42,175,,eom,0.0,euclidean,4,0.5603471904979442,6133,964,2801,2801,0.2559159433531293,0.419004111466423,0.7808023402944196,0.5033202375513933,ok,完成
stage1,30,15,0.25,cosine,42,175,10,eom,0.0,euclidean,8,0.5641845591594336,6175,445,1113,1113,0.10169026952946551,0.22503426222019188,0.9706035959690069,0.619230698949292,ok,完成
stage1,30,15,0.25,cosine,42,175,30,eom,0.0,euclidean,8,0.5175879396984925,5665,1799,372,1799,0.16436729100045683,0.3089081772498858,0.8888070803072032,0.5976317953403381,ok,完成
stage1,30,15,0.25,cosine,42,200,,eom,0.0,euclidean,2,0.4888990406578346,5351,934,4660,4660,0.42576518958428505,0.5111009593421654,0.6507137520706001,0.43938053905893104,ok,完成
stage1,30,15,0.25,cosine,42,200,10,eom,0.0,euclidean,8,0.5641845591594336,6175,445,1113,1113,0.10169026952946551,0.22503426222019188,0.9706035959690069,0.619230698949292,ok,完成
stage1,30,15,0.25,cosine,42,200,30,eom,0.0,euclidean,7,0.5339424394700777,5844,1799,372,1799,0.16436729100045683,0.3089081772498858,0.9043738627583012,0.5847254454088626,ok,完成
stage1,30,15,0.25,cosine,42,225,,eom,0.0,euclidean,2,0.5047053449063499,5524,896,4525,4525,0.4134307903152124,0.49529465509365006,0.6468000508652711,0.4415002284148013,ok,完成
stage1,30,15,0.25,cosine,42,225,10,eom,0.0,euclidean,8,0.5641845591594336,6175,445,1113,1113,0.10169026952946551,0.22503426222019188,0.9706035959690069,0.619230698949292,ok,完成
stage1,30,15,0.25,cosine,42,225,30,eom,0.0,euclidean,7,0.5339424394700777,5844,1799,372,1799,0.16436729100045683,0.3089081772498858,0.9043738627583012,0.5847254454088626,ok,完成
stage1,30,15,0.25,cosine,42,250,,eom,0.0,euclidean,2,0.5389675650982184,5899,817,4229,4229,0.3863864778437643,0.46103243490178164,0.6388603695530294,0.4461873001370489,ok,完成
stage1,30,15,0.25,cosine,42,250,10,eom,0.0,euclidean,8,0.5641845591594336,6175,445,1113,1113,0.10169026952946551,0.22503426222019188,0.9706035959690069,0.619230698949292,ok,完成
stage1,30,15,0.25,cosine,42,250,30,eom,0.0,euclidean,7,0.5339424394700777,5844,1799,372,1799,0.16436729100045683,0.3089081772498858,0.9043738627583012,0.5847254454088626,ok,完成
stage1,30,15,0.25,cosine,42,300,,eom,0.0,euclidean,2,0.6014618547281864,6583,3678,684,3678,0.3360438556418456,0.39853814527181364,0.6266202440747118,0.45504065783462766,ok,完成
stage1,30,15,0.25,cosine,42,300,10,eom,0.0,euclidean,8,0.5641845591594336,6175,445,1113,1113,0.10169026952946551,0.22503426222019188,0.9706035959690069,0.619230698949292,ok,完成
stage1,30,15,0.25,cosine,42,300,30,eom,0.0,euclidean,7,0.5339424394700777,5844,1799,372,1799,0.16436729100045683,0.3089081772498858,0.9043738627583012,0.5847254454088626,ok,完成
stage1,50,5,0.0,cosine,42,50,,eom,0.0,euclidean,24,0.5260849703060758,5758,66,69,662,0.06048423937871174,0.1538602101416172,0.9005685933297435,0.7852571950662404,ok,完成
stage1,50,5,0.0,cosine,42,50,10,eom,0.0,euclidean,25,0.4496116948378255,4921,66,73,789,0.07208771128369118,0.17167656464138875,0.9066040638595942,0.8091548652352671,ok,完成
stage1,50,5,0.0,cosine,42,50,30,eom,0.0,euclidean,4,0.029419826404751027,322,67,68,10435,0.9534033805390589,0.9657377798081316,0.0781012436320953,0.34400548195523073,ok,完成
stage1,50,5,0.0,cosine,42,75,,eom,0.0,euclidean,12,0.43380539058931017,4748,260,374,2143,0.19579716765646413,0.31256281407035175,0.8562397581079991,0.6446066697121974,ok,完成
stage1,50,5,0.0,cosine,42,75,10,eom,0.0,euclidean,18,0.4576518958428506,5009,151,124,789,0.07208771128369118,0.189584285061672,0.9383266400329692,0.747161260849703,ok,完成
stage1,50,5,0.0,cosine,42,75,30,eom,0.0,euclidean,16,0.4285061671996345,4690,126,170,2190,0.20009136592051166,0.29483782549109183,0.8327650920156263,0.6804531749657378,ok,完成
stage1,50,5,0.0,cosine,42,100,,eom,0.0,euclidean,9,0.4740977615349475,5189,224,490,2162,0.19753312014618546,0.3185929648241206,0.8766893385351245,0.6067921425308359,ok,完成
stage1,50,5,0.0,cosine,42,100,10,eom,0.0,euclidean,18,0.4576518958428506,5009,151,124,789,0.07208771128369118,0.189584285061672,0.9383266400329692,0.747161260849703,ok,完成
stage1,50,5,0.0,cosine,42,100,30,eom,0.0,euclidean,14,0.40045682960255824,4383,126,170,2190,0.20009136592051166,0.3246231155778894,0.8413337378084351,0.6669109182275011,ok,完成
stage1,50,5,0.0,cosine,42,125,,eom,0.0,euclidean,4,0.3077204202832344,3368,6044,493,6044,0.5522156235724075,0.6595705801735953,0.5186805428197078,0.4421050708085884,ok,完成
stage1,50,5,0.0,cosine,42,125,10,eom,0.0,euclidean,16,0.4411146642302421,4828,151,398,789,0.07208771128369118,0.189584285061672,0.9514234792437807,0.7361224303334856,ok,完成
stage1,50,5,0.0,cosine,42,125,30,eom,0.0,euclidean,13,0.4009136592051165,4388,378,126,2190,0.20009136592051166,0.2984010963910461,0.8682437253680718,0.6640182731841022,ok,完成
stage1,50,5,0.0,cosine,42,150,,eom,0.0,euclidean,8,0.5855641845591595,6409,362,495,992,0.09063499314755596,0.2050251256281407,0.9770036895473818,0.6201352215623572,ok,完成
stage1,50,5,0.0,cosine,42,150,10,eom,0.0,euclidean,15,0.4285975331201462,4691,151,398,789,0.07208771128369118,0.20082229328460485,0.9541260812533482,0.7296299680219279,ok,完成
stage1,50,5,0.0,cosine,42,150,30,eom,0.0,euclidean,12,0.4124257651895843,4514,378,521,2190,0.20009136592051166,0.2984010963910461,0.8748017613593155,0.6525646413887619,ok,完成
stage1,50,5,0.0,cosine,42,175,,eom,0.0,euclidean,7,0.43417085427135677,4752,351,643,2612,0.23864778437642759,0.40082229328460484,0.8583811547060828,0.5739899497487437,ok,完成
stage1,50,5,0.0,cosine,42,175,10,eom,0.0,euclidean,13,0.43544997715851985,4766,398,518,789,0.07208771128369118,0.20082229328460485,0.9673240973076727,0.7115742348104157,ok,完成
stage1,50,5,0.0,cosine,42,175,30,eom,0.0,euclidean,10,0.3847418912745546,4211,378,521,2190,0.20009136592051166,0.3409776153494746,0.8986098010356034,0.6363544997715853,ok,完成
stage1,50,5,0.0,cosine,42,200,,eom,0.0,euclidean,7,0.5278209227957972,5777,337,595,1818,0.16610324349017816,0.3122887163088168,0.9081906514760721,0.5853650068524441,ok,完成
stage1,50,5,0.0,cosine,42,200,10,eom,0.0,euclidean,10,0.4276838739150297,4681,398,518,987,0.09017816354499772,0.22887163088168114,0.9859204567854224,0.6788670625856557,ok,完成
stage1,50,5,0.0,cosine,42,200,30,eom,0.0,euclidean,9,0.4025582457743262,4406,378,521,2190,0.20009136592051166,0.3409776153494746,0.908336825565418,0.6230095934216536,ok,完成
stage1,50,5,0.0,cosine,42,225,,eom,0.0,euclidean,7,0.46176336226587483,5054,329,2508,2508,0.22914572864321608,0.38337140246687984,0.8495658753724609,0.5720529922338968,ok,完成
stage1,50,5,0.0,cosine,42,225,10,eom,0.0,euclidean,10,0.4276838739150297,4681,398,518,987,0.09017816354499772,0.22887163088168114,0.9859204567854224,0.6788670625856557,ok,完成
stage1,50,5,0.0,cosine,42,225,30,eom,0.0,euclidean,9,0.4025582457743262,4406,378,521,2190,0.20009136592051166,0.3409776153494746,0.908336825565418,0.6230095934216536,ok,完成
stage1,50,5,0.0,cosine,42,250,,eom,0.0,euclidean,2,0.25308359981726813,2770,1472,6703,6703,0.6124257651895842,0.7469164001827319,0.6802108272646472,0.4069639104613979,ok,完成
stage1,50,5,0.0,cosine,42,250,10,eom,0.0,euclidean,10,0.4276838739150297,4681,398,518,987,0.09017816354499772,0.22887163088168114,0.9859204567854224,0.6788670625856557,ok,完成
stage1,50,5,0.0,cosine,42,250,30,eom,0.0,euclidean,9,0.4025582457743262,4406,378,521,2190,0.20009136592051166,0.3409776153494746,0.908336825565418,0.6230095934216536,ok,完成
stage1,50,5,0.0,cosine,42,300,,eom,0.0,euclidean,2,0.3122887163088168,3418,1346,6181,6181,0.5647327546825034,0.6877112836911832,0.6774952161836427,0.4153513019643673,ok,完成
stage1,50,5,0.0,cosine,42,300,10,eom,0.0,euclidean,9,0.40886249428962995,4475,398,518,1318,0.12042028323435358,0.2826861580630425,0.9701026363350076,0.6566779351301965,ok,完成
stage1,50,5,0.0,cosine,42,300,30,eom,0.0,euclidean,9,0.4025582457743262,4406,378,521,2190,0.20009136592051166,0.3409776153494746,0.908336825565418,0.6230095934216536,ok,完成
stage1,50,5,0.05,cosine,42,50,,eom,0.0,euclidean,2,0.0003654636820465966,4,66,10875,10875,0.9936043855641845,0.9996345363179534,0.053153482184334175,0.31788213796254,ok,完成
stage1,50,5,0.05,cosine,42,50,10,eom,0.0,euclidean,4,0.026313385107354956,288,67,70,10468,0.9564184559159433,0.9689355870260393,0.0782145311066085,0.3433933302878026,ok,完成
stage1,50,5,0.05,cosine,42,50,30,eom,0.0,euclidean,25,0.5269986295111924,5768,67,68,612,0.055915943353129285,0.14563727729556875,0.9065780037301677,0.7959981726815897,ok,完成
stage1,50,5,0.05,cosine,42,75,,eom,0.0,euclidean,12,0.5167656464138877,5656,212,362,1827,0.166925536774783,0.26697121973503884,0.8497145237148277,0.637498401096391,ok,完成
stage1,50,5,0.05,cosine,42,75,10,eom,0.0,euclidean,16,0.48487894015532207,5307,151,351,678,0.06194609410689813,0.1719506624029237,0.9490423649254266,0.7295623572407492,ok,完成
stage1,50,5,0.05,cosine,42,75,30,eom,0.0,euclidean,15,0.509090909090909,5572,122,203,746,0.06815897670169027,0.179168570123344,0.9355188341071516,0.7109913202375514,ok,完成
stage1,50,5,0.05,cosine,42,100,,eom,0.0,euclidean,9,0.5147555961626313,5634,141,443,2039,0.18629511192325263,0.2912745545911375,0.869361759721185,0.6034298766560072,ok,完成
stage1,50,5,0.05,cosine,42,100,10,eom,0.0,euclidean,16,0.48487894015532207,5307,151,351,678,0.06194609410689813,0.1719506624029237,0.9490423649254266,0.7295623572407492,ok,完成
stage1,50,5,0.05,cosine,42,100,30,eom,0.0,euclidean,14,0.5036089538602101,5512,122,203,746,0.06815897670169027,0.179168570123344,0.9522272366263074,0.704635906806761,ok,完成
stage1,50,5,0.05,cosine,42,125,,eom,0.0,euclidean,7,0.5470991320237552,5988,335,444,1673,0.15285518501598905,0.2972133394243947,0.9162556629362342,0.5865710370031978,ok,完成
stage1,50,5,0.05,cosine,42,125,10,eom,0.0,euclidean,14,0.4744632252169941,5193,151,351,678,0.06194609410689813,0.17624486066697123,0.9613337469830071,0.7158282320694381,ok,完成
stage1,50,5,0.05,cosine,42,125,30,eom,0.0,euclidean,12,0.5248058474189128,5744,203,280,746,0.06815897670169027,0.179168570123344,0.9698193136779687,0.6822768387391502,ok,完成
stage1,50,5,0.05,cosine,42,150,,eom,0.0,euclidean,7,0.4653266331658292,5093,2583,1207,2583,0.23599817268158976,0.38894472361809046,0.8313861388897665,0.5678136135221562,ok,完成
stage1,50,5,0.05,cosine,42,150,10,eom,0.0,euclidean,13,0.48771128369118316,5338,151,351,678,0.06194609410689813,0.17624486066697123,0.9676253993395821,0.7038538145271813,ok,完成
stage1,50,5,0.05,cosine,42,150,30,eom,0.0,euclidean,12,0.5248058474189128,5744,203,280,746,0.06815897670169027,0.179168570123344,0.9698193136779687,0.6822768387391502,ok,完成
stage1,50,5,0.05,cosine,42,175,,eom,0.0,euclidean,7,0.4909090909090909,5373,317,2335,2335,0.21333942439470077,0.3629968021927821,0.8506766989946858,0.572126084970306,ok,完成
stage1,50,5,0.05,cosine,42,175,10,eom,0.0,euclidean,11,0.49821836455002283,5453,351,465,678,0.06194609410689813,0.17624486066697123,0.9871189241546744,0.6847016902695294,ok,完成
stage1,50,5,0.05,cosine,42,175,30,eom,0.0,euclidean,11,0.5067153951576062,5546,203,280,746,0.06815897670169027,0.19223389675650981,0.9740424165539826,0.6770909090909091,ok,完成
stage1,50,5,0.05,cosine,42,200,,eom,0.0,euclidean,6,0.488807674737323,5350,1105,304,2246,0.205207857469164,0.40995888533576974,0.8634160904317625,0.5578035632709,ok,完成
stage1,50,5,0.05,cosine,42,200,10,eom,0.0,euclidean,11,0.49821836455002283,5453,351,465,678,0.06194609410689813,0.17624486066697123,0.9871189241546744,0.6847016902695294,ok,完成
stage1,50,5,0.05,cosine,42,200,30,eom,0.0,euclidean,11,0.5067153951576062,5546,203,280,746,0.06815897670169027,0.19223389675650981,0.9740424165539826,0.6770909090909091,ok,完成
stage1,50,5,0.05,cosine,42,225,,eom,0.0,euclidean,5,0.4628597533120146,5066,1168,286,2218,0.20264961169483783,0.41050708085883963,0.9095820181674077,0.5582457743261764,ok,完成
stage1,50,5,0.05,cosine,42,225,10,eom,0.0,euclidean,10,0.4899040657834628,5362,351,465,768,0.07016902695294655,0.19177706715395157,0.9908794983050908,0.6736226587482868,ok,完成
stage1,50,5,0.05,cosine,42,225,30,eom,0.0,euclidean,9,0.47035175879396984,5148,280,498,1816,0.16592051164915486,0.3022384650525354,0.9170622690572225,0.6206706258565554,ok,完成
stage1,50,5,0.05,cosine,42,250,,eom,0.0,euclidean,4,0.4722704431247145,5169,1176,277,3293,0.30086797624486067,0.5024211968935587,0.7917015041426534,0.49957423481041563,ok,完成
stage1,50,5,0.05,cosine,42,250,10,eom,0.0,euclidean,10,0.4899040657834628,5362,351,465,768,0.07016902695294655,0.19177706715395157,0.9908794983050908,0.6736226587482868,ok,完成
stage1,50,5,0.05,cosine,42,250,30,eom,0.0,euclidean,9,0.47035175879396984,5148,280,498,1816,0.16592051164915486,0.3022384650525354,0.9170622690572225,0.6206706258565554,ok,完成
stage1,50,5,0.05,cosine,42,300,,eom,0.0,euclidean,2,0.3318410232983097,3632,1264,6049,6049,0.5526724531749657,0.6681589767016902,0.6641669542068578,0.41701416171767935,ok,完成
stage1,50,5,0.05,cosine,42,300,10,eom,0.0,euclidean,10,0.4899040657834628,5362,351,465,768,0.07016902695294655,0.19177706715395157,0.9908794983050908,0.6736226587482868,ok,完成
stage1,50,5,0.05,cosine,42,300,30,eom,0.0,euclidean,5,0.38410232983097303,4204,498,4687,4687,0.4282320694380996,0.5418912745545912,0.6368099757268517,0.4879214253083599,ok,完成
stage1,50,5,0.1,cosine,42,50,,eom,0.0,euclidean,18,0.4630424851530379,5068,66,58,1853,0.16930105070808588,0.27766103243490176,0.8090422499375859,0.6987647327546825,ok,完成
stage1,50,5,0.1,cosine,42,50,10,eom,0.0,euclidean,2,0.0001827318410232983,2,68,10875,10875,0.9936043855641845,0.9998172681589766,0.054487375949004935,0.3179004111466423,ok,完成
stage1,50,5,0.1,cosine,42,50,30,eom,0.0,euclidean,2,0.002832343535861124,31,66,10848,10848,0.9911375057103701,0.9971676564641389,0.05326335604529077,0.31837551393330293,ok,完成
stage1,50,5,0.1,cosine,42,75,,eom,0.0,euclidean,10,0.6181818181818182,6766,183,348,601,0.05491091822750114,0.15468250342622203,0.9815934709697116,0.64713567839196,ok,完成
stage1,50,5,0.1,cosine,42,75,10,eom,0.0,euclidean,18,0.547647327546825,5994,141,128,667,0.06094106898126998,0.15395157606212884,0.9392520932565245,0.7306331658291458,ok,完成
stage1,50,5,0.1,cosine,42,75,30,eom,0.0,euclidean,15,0.5248972133394244,5745,484,354,817,0.07464595705801735,0.18730013704888077,0.916911726973597,0.7026770214709913,ok,完成
stage1,50,5,0.1,cosine,42,100,,eom,0.0,euclidean,9,0.5102786660575606,5585,142,328,2349,0.21461854728186386,0.31274554591137504,0.8280653732049462,0.5919817268158977,ok,完成
stage1,50,5,0.1,cosine,42,100,10,eom,0.0,euclidean,15,0.5184102329830973,5674,141,128,667,0.06094106898126998,0.17688442211055277,0.9371982713782822,0.7108177249885793,ok,完成
stage1,50,5,0.1,cosine,42,100,30,eom,0.0,euclidean,13,0.5301050708085884,5802,484,354,817,0.07464595705801735,0.18730013704888077,0.9419700640605657,0.6851146642302421,ok,完成
stage1,50,5,0.1,cosine,42,125,,eom,0.0,euclidean,6,0.5377798081315669,5886,307,509,3034,0.27720420283234354,0.36363636363636365,0.7321980956926006,0.5307775239835542,ok,完成
stage1,50,5,0.1,cosine,42,125,10,eom,0.0,euclidean,14,0.5105527638190954,5588,141,128,667,0.06094106898126998,0.17688442211055277,0.9455919957862885,0.7051749657377798,ok,完成
stage1,50,5,0.1,cosine,42,125,30,eom,0.0,euclidean,9,0.4473275468250343,4896,484,354,2091,0.19104613978985838,0.3299223389675651,0.8941835136193909,0.6145034262220191,ok,完成
stage1,50,5,0.1,cosine,42,150,,eom,0.0,euclidean,7,0.5423481041571494,5936,297,2135,2135,0.19506624029237093,0.3259936043855642,0.8504516681141226,0.5695769757880311,ok,完成
stage1,50,5,0.1,cosine,42,150,10,eom,0.0,euclidean,10,0.539333028780265,5903,173,493,694,0.06340794883508451,0.1838282320694381,0.9764117700260073,0.6624120603015076,ok,完成
stage1,50,5,0.1,cosine,42,150,30,eom,0.0,euclidean,9,0.4473275468250343,4896,484,354,2091,0.19104613978985838,0.3299223389675651,0.8941835136193909,0.6145034262220191,ok,完成
stage1,50,5,0.1,cosine,42,175,,eom,0.0,euclidean,4,0.47875742348104156,5240,1151,3248,3248,0.29675650982183643,0.49492919141160346,0.7948811064725011,0.500359981726816,ok,完成
stage1,50,5,0.1,cosine,42,175,10,eom,0.0,euclidean,9,0.5551393330287803,6076,493,341,694,0.06340794883508451,0.1838282320694381,0.9891662329460896,0.6496701690269528,ok,完成
stage1,50,5,0.1,cosine,42,175,30,eom,0.0,euclidean,9,0.4473275468250343,4896,484,354,2091,0.19104613978985838,0.3299223389675651,0.8941835136193909,0.6145034262220191,ok,完成
stage1,50,5,0.1,cosine,42,200,,eom,0.0,euclidean,5,0.5371402466879854,5879,276,996,3049,0.27857469164001825,0.4044769301050708,0.7255293291336848,0.5143901324805847,ok,完成
stage1,50,5,0.1,cosine,42,200,10,eom,0.0,euclidean,9,0.5551393330287803,6076,493,341,694,0.06340794883508451,0.1838282320694381,0.9891662329460896,0.6496701690269528,ok,完成
stage1,50,5,0.1,cosine,42,200,30,eom,0.0,euclidean,9,0.4473275468250343,4896,484,354,2091,0.19104613978985838,0.3299223389675651,0.8941835136193909,0.6145034262220191,ok,完成
stage1,50,5,0.1,cosine,42,225,,eom,0.0,euclidean,4,0.49767016902695294,5447,1049,3219,3219,0.29410689812699864,0.47921425308359983,0.7777292992931288,0.4986240292370946,ok,完成
stage1,50,5,0.1,cosine,42,225,10,eom,0.0,euclidean,9,0.5551393330287803,6076,493,341,694,0.06340794883508451,0.1838282320694381,0.9891662329460896,0.6496701690269528,ok,完成
stage1,50,5,0.1,cosine,42,225,30,eom,0.0,euclidean,9,0.4473275468250343,4896,484,354,2091,0.19104613978985838,0.3299223389675651,0.8941835136193909,0.6145034262220191,ok,完成
stage1,50,5,0.1,cosine,42,250,,eom,0.0,euclidean,3,0.5501142074006395,6021,1094,906,2924,0.26715395157606214,0.44988579259936046,0.8694393871776019,0.4888423937871174,ok,完成
stage1,50,5,0.1,cosine,42,250,10,eom,0.0,euclidean,9,0.5551393330287803,6076,493,341,694,0.06340794883508451,0.1838282320694381,0.9891662329460896,0.6496701690269528,ok,完成
stage1,50,5,0.1,cosine,42,250,30,eom,0.0,euclidean,8,0.46870717222476016,5130,484,354,2091,0.19104613978985838,0.3299223389675651,0.9009417033137522,0.6000895386021015,ok,完成
