stage,umap_n_neighbors,umap_n_components,umap_min_dist,umap_metric,umap_random_state,hdbscan_min_cluster_size,hdbscan_min_samples,hdbscan_cluster_selection_method,hdbscan_cluster_selection_epsilon,hdbscan_metric,status,note,n_clusters,noise_ratio,topic_-1_count,topic_0_count,topic_1_count,largest_topic_count,largest_topic_ratio,top3_topic_ratio,topic_entropy,balance_score
stage2,5,5,0.0,cosine,42,50,10.0,eom,0.2,euclidean,ok,完成,44,0.3532519584623793,3878,72,70,592,0.053926033885953725,0.14192020404445255,0.938241881199722,0.8644288577154309
stage2,5,5,0.0,cosine,42,50,10.0,leaf,0.0,euclidean,ok,完成,53,0.4570049189287666,5017,72,70,256,0.023319366004736747,0.06640553834942613,0.973718496432751,0.8643058844962652
stage2,5,5,0.0,cosine,42,50,10.0,leaf,0.05,euclidean,ok,完成,53,0.4570049189287666,5017,72,70,256,0.023319366004736747,0.06640553834942613,0.973718496432751,0.8643058844962652
stage2,5,5,0.0,cosine,42,50,10.0,leaf,0.1,euclidean,ok,完成,53,0.4570049189287666,5017,72,70,256,0.023319366004736747,0.06640553834942613,0.973718496432751,0.8643058844962652
stage2,5,5,0.0,cosine,42,50,10.0,leaf,0.2,euclidean,ok,完成,46,0.38185461832756423,4192,72,70,592,0.053926033885953725,0.11960284204773183,0.9491352166516216,0.8617416651484788
stage2,5,5,0.0,cosine,42,50,15.0,eom,0.0,euclidean,ok,完成,2,0.0039169247586081255,43,72,10863,10863,0.9895245035525597,0.9960830752413918,0.0571830490023523,0.2694705775186737
stage2,5,5,0.0,cosine,42,50,15.0,eom,0.05,euclidean,ok,完成,2,0.0039169247586081255,43,72,10863,10863,0.9895245035525597,0.9960830752413918,0.0571830490023523,0.2694705775186737
stage2,5,5,0.0,cosine,42,50,15.0,eom,0.1,euclidean,ok,完成,2,0.0039169247586081255,43,72,10863,10863,0.9895245035525597,0.9960830752413918,0.0571830490023523,0.2694705775186737
stage2,5,5,0.0,cosine,42,50,15.0,eom,0.2,euclidean,ok,完成,2,0.0039169247586081255,43,72,10863,10863,0.9895245035525597,0.9960830752413918,0.0571830490023523,0.2694705775186737
stage2,5,5,0.0,cosine,42,50,15.0,leaf,0.0,euclidean,ok,完成,53,0.4876115868099836,5353,72,70,253,0.023046092184368736,0.06640553834942613,0.971255755305246,0.8567498633630897
stage2,5,5,0.0,cosine,42,50,15.0,leaf,0.05,euclidean,ok,完成,53,0.4876115868099836,5353,72,70,253,0.023046092184368736,0.06640553834942613,0.971255755305246,0.8567498633630897
stage2,5,5,0.0,cosine,42,50,15.0,leaf,0.1,euclidean,ok,完成,53,0.4876115868099836,5353,72,70,253,0.023046092184368736,0.06640553834942613,0.971255755305246,0.8567498633630897
stage2,5,5,0.0,cosine,42,50,15.0,leaf,0.2,euclidean,ok,完成,51,0.46356349061759883,5089,72,70,398,0.03625432683548916,0.08207323738385863,0.9622763189570598,0.8550054654764074
stage2,5,5,0.0,cosine,42,50,30.0,eom,0.0,euclidean,ok,完成,2,0.0039169247586081255,43,72,10863,10863,0.9895245035525597,0.9960830752413918,0.0571830490023523,0.2694705775186737
stage2,5,5,0.0,cosine,42,50,30.0,eom,0.05,euclidean,ok,完成,2,0.0039169247586081255,43,72,10863,10863,0.9895245035525597,0.9960830752413918,0.0571830490023523,0.2694705775186737
stage2,5,5,0.0,cosine,42,50,30.0,eom,0.1,euclidean,ok,完成,2,0.0039169247586081255,43,72,10863,10863,0.9895245035525597,0.9960830752413918,0.0571830490023523,0.2694705775186737
stage2,5,5,0.0,cosine,42,50,30.0,eom,0.2,euclidean,ok,完成,2,0.0039169247586081255,43,72,10863,10863,0.9895245035525597,0.9960830752413918,0.0571830490023523,0.2694705775186737
stage2,5,5,0.0,cosine,42,50,30.0,leaf,0.0,euclidean,ok,完成,43,0.5429039897977773,5960,72,70,306,0.027873929677536893,0.07314629258517034,0.9614114190197289,0.8398888686463837
stage2,5,5,0.0,cosine,42,50,30.0,leaf,0.05,euclidean,ok,完成,43,0.5429039897977773,5960,72,70,306,0.027873929677536893,0.07314629258517034,0.9614114190197289,0.8398888686463837
stage2,5,5,0.0,cosine,42,50,30.0,leaf,0.1,euclidean,ok,完成,43,0.5429039897977773,5960,72,70,306,0.027873929677536893,0.07314629258517034,0.9614114190197289,0.8398888686463837
stage2,5,5,0.0,cosine,42,50,30.0,leaf,0.2,euclidean,ok,完成,43,0.5429039897977773,5960,72,70,306,0.027873929677536893,0.07314629258517034,0.9614114190197289,0.8398888686463837
stage2,5,5,0.0,cosine,42,50,50.0,eom,0.0,euclidean,ok,完成,2,0.0039169247586081255,43,72,10863,10863,0.9895245035525597,0.9960830752413918,0.0571830490023523,0.2694705775186737
stage2,5,5,0.0,cosine,42,50,50.0,eom,0.05,euclidean,ok,完成,2,0.0039169247586081255,43,72,10863,10863,0.9895245035525597,0.9960830752413918,0.0571830490023523,0.2694705775186737
stage2,5,5,0.0,cosine,42,50,50.0,eom,0.1,euclidean,ok,完成,2,0.0039169247586081255,43,72,10863,10863,0.9895245035525597,0.9960830752413918,0.0571830490023523,0.2694705775186737
stage2,5,5,0.0,cosine,42,50,50.0,eom,0.2,euclidean,ok,完成,2,0.0039169247586081255,43,72,10863,10863,0.9895245035525597,0.9960830752413918,0.0571830490023523,0.2694705775186737
stage2,5,5,0.0,cosine,42,50,50.0,leaf,0.0,euclidean,ok,完成,38,0.6041173255602114,6632,72,73,317,0.028875933685552923,0.07378393149936237,0.9601804199683214,0.8241073055201311
stage2,5,5,0.0,cosine,42,50,50.0,leaf,0.05,euclidean,ok,完成,38,0.6041173255602114,6632,72,73,317,0.028875933685552923,0.07378393149936237,0.9601804199683214,0.8241073055201311
stage2,5,5,0.0,cosine,42,50,50.0,leaf,0.1,euclidean,ok,完成,38,0.6041173255602114,6632,72,73,317,0.028875933685552923,0.07378393149936237,0.9601804199683214,0.8241073055201311
stage2,5,5,0.0,cosine,42,50,50.0,leaf,0.2,euclidean,ok,完成,38,0.6041173255602114,6632,72,73,317,0.028875933685552923,0.07378393149936237,0.9601804199683214,0.8241073055201311
stage2,5,5,0.0,cosine,42,50,75.0,eom,0.0,euclidean,ok,完成,15,0.41136819092730914,4516,595,1472,1472,0.1340863545272363,0.2979595554745855,0.8712454107218869,0.7106358170887229
