representation_model,topic,words,weighted_words
default,25,"camry, trd, available, new camry, models, black, drive, toyota, camry trd, 19","[[""camry"", 0.08873616484359009], [""trd"", 0.031405033909563035], [""available"", 0.019270718407506538], [""new camry"", 0.017162678807527844], [""models"", 0.017108982026430564], [""black"", 0.016414844891644128], [""drive"", 0.016109674276944652], [""toyota"", 0.014733209731691344], [""camry trd"", 0.01324990177741472], [""19"", 0.012988552899667495]]"
default,26,"rav4, rav4 prime, prime, hybrid, trd, standard, available, drive, gas, toyota","[[""rav4"", 0.09269052237087001], [""rav4 prime"", 0.03856064523815835], [""prime"", 0.03283986721650886], [""hybrid"", 0.031082766212839775], [""trd"", 0.021767716907544594], [""standard"", 0.02161934820989155], [""available"", 0.020902545494993614], [""drive"", 0.018154625447260556], [""gas"", 0.01810779896572335], [""toyota"", 0.016858870859730098]]"
default,27,"connect, audio, corolla, safety, speakers, assist, available, toyota, speaker, jbl","[[""connect"", 0.03791176740363092], [""audio"", 0.028086401821753832], [""corolla"", 0.027466084127700345], [""safety"", 0.025042302279983813], [""speakers"", 0.02381059459325603], [""assist"", 0.023170066657249216], [""available"", 0.02281494650074233], [""toyota"", 0.0199145765199467], [""speaker"", 0.01854852854345552], [""jbl"", 0.018449290210489733]]"
default,28,"mustang, mach, mustang mach, ford, vehicle, proportions, customers, went, program, ron","[[""mustang"", 0.20644255751659954], [""mach"", 0.07852368907350811], [""mustang mach"", 0.05509885505948078], [""ford"", 0.026200918166587865], [""vehicle"", 0.018126518213473497], [""proportions"", 0.017117671768539316], [""customers"", 0.014920249243949238], [""went"", 0.014232148191339193], [""program"", 0.014179756498478944], [""ron"", 0.014145300114433795]]"
default,29,"doubt student, student, products, customer, different, culture, student doubt, doubt, trust, product","[[""doubt student"", 0.031082733522373777], [""student"", 0.030541800029337807], [""products"", 0.03033624472660811], [""customer"", 0.028877746512217785], [""different"", 0.028450214665373036], [""culture"", 0.028130835800625257], [""student doubt"", 0.02774874516577499], [""doubt"", 0.026054759025073294], [""trust"", 0.025645489909907362], [""product"", 0.02336179797154702]]"
default,30,"eqs, eqe, eq, mercedes, new eqs, mercedes eq, electric, new eqe, luxury, new","[[""eqs"", 0.10159041817085547], [""eqe"", 0.06701191950929646], [""eq"", 0.06242552771061374], [""mercedes"", 0.042246433187664745], [""new eqs"", 0.03270130938983379], [""mercedes eq"", 0.03270130938983379], [""electric"", 0.022519833387140312], [""new eqe"", 0.01826815799067776], [""luxury"", 0.014264686709012453], [""new"", 0.014090909518161521]]"
default,31,"engine, horsepower, liter, cylinder, turbo, cases, cylinder engine, transmission, economy, litre","[[""engine"", 0.06223749263387347], [""horsepower"", 0.05545078472909634], [""liter"", 0.048825669430633455], [""cylinder"", 0.03898858221388497], [""turbo"", 0.024045796404934087], [""cases"", 0.02129671032463841], [""cylinder engine"", 0.02121974557432424], [""transmission"", 0.02079277158727649], [""economy"", 0.020420077687285713], [""litre"", 0.01934022266993828]]"
default,32,"sketch, design, started, did, art, modern product, future, product design, model, product","[[""sketch"", 0.04896729815780305], [""design"", 0.04481291495907573], [""started"", 0.022687103859640602], [""did"", 0.021784171475953983], [""art"", 0.020256794997827062], [""modern product"", 0.01960634529585099], [""future"", 0.01861769802997288], [""product design"", 0.018200717113198525], [""model"", 0.018171163229314245], [""product"", 0.01800728023197911]]"
default,33,"range, battery, hour, charge, kilometers, kilowatt, hours, electric, kilowatt hour, epa","[[""range"", 0.06951591467869893], [""battery"", 0.041333767319401214], [""hour"", 0.03829144566499967], [""charge"", 0.02874942218027763], [""kilometers"", 0.0285290926858262], [""kilowatt"", 0.027694829313964744], [""hours"", 0.023494546917739223], [""electric"", 0.02030129806003124], [""kilowatt hour"", 0.019364164818537182], [""epa"", 0.018256473975581926]]"
default,34,"auto, auto season, season, los angeles, los, angeles, la, 2015, la auto, hello","[[""auto"", 0.07808804626586952], [""auto season"", 0.03663554541122564], [""season"", 0.034405721363599456], [""los angeles"", 0.031507509274654955], [""los"", 0.031507509274654955], [""angeles"", 0.03126307341398231], [""la"", 0.028280406447861256], [""2015"", 0.025736235178430465], [""la auto"", 0.022897215882016025], [""hello"", 0.020811682024941974]]"
default,35,"volvo, s60, new s60, car, care volvo, volvo s60, new, graphic, care, new volvo","[[""volvo"", 0.1071691747984634], [""s60"", 0.10212557532645679], [""new s60"", 0.04006544357506569], [""car"", 0.020410887274470116], [""care volvo"", 0.020399077527272425], [""volvo s60"", 0.020399077527272425], [""new"", 0.01762506195947338], [""graphic"", 0.016159629163308424], [""care"", 0.01531187736320385], [""new volvo"", 0.01404001889237398]]"
default,36,"interior, inside, interior design, design, materials, interior interior, panel, wanted create, storage solutions, beautiful","[[""interior"", 0.09732112411361064], [""inside"", 0.02406902286178881], [""interior design"", 0.021994939155424446], [""design"", 0.02107915413324266], [""materials"", 0.01616836537716108], [""interior interior"", 0.015544064715130222], [""panel"", 0.014734716079395848], [""wanted create"", 0.013921021546677643], [""storage solutions"", 0.013921021546677643], [""beautiful"", 0.013715242619385956]]"
default,37,"light, lights, led, laser, tail, rear, headlights, rear lights, taillights, laser light","[[""light"", 0.05504271781822195], [""lights"", 0.04558086329778259], [""led"", 0.043841276353631844], [""laser"", 0.0378826973582194], [""tail"", 0.03518593235339951], [""rear"", 0.033293139242903586], [""headlights"", 0.027932882627753727], [""rear lights"", 0.02743684501495292], [""taillights"", 0.023392387472852733], [""laser light"", 0.022207604830476797]]"
default,38,"highlander, grand highlander, standard, available, grade, hybrid, grand, platinum, limited, heated","[[""highlander"", 0.09389210426878734], [""grand highlander"", 0.0245972731306831], [""standard"", 0.021755347464724163], [""available"", 0.021568233341150496], [""grade"", 0.02154847692885125], [""hybrid"", 0.020022593975651943], [""grand"", 0.01890808063270549], [""platinum"", 0.01854523554487595], [""limited"", 0.017993427045907912], [""heated"", 0.01794489381546265]]"
default,39,"amg, gt, amg gt, gt door, racing, gt3, amg line, door, steering, door coupe","[[""amg"", 0.140331075127871], [""gt"", 0.06026687731122912], [""amg gt"", 0.026306820184532457], [""gt door"", 0.02540652659773649], [""racing"", 0.02463593389165121], [""gt3"", 0.024286578550424154], [""amg line"", 0.0239704080071291], [""door"", 0.021077910240635253], [""steering"", 0.020423916758946555], [""door coupe"", 0.020149808512674058]]"
default,40,"saturn, market, sales, brand, general motors, industry, general, 2008, mexico, growth","[[""saturn"", 0.07560190588690271], [""market"", 0.043408942804351085], [""sales"", 0.03828844743964824], [""brand"", 0.03130265822071574], [""general motors"", 0.028322607124417424], [""industry"", 0.028047093148714508], [""general"", 0.0260368522445442], [""2008"", 0.019994054058853808], [""mexico"", 0.019863135556489806], [""growth"", 0.019767920696154736]]"
