representation_model,topic,words,weighted_words
keybert,25,"camry, toyota, trd, avalon, sedan, rear, traction","[[""camry"", 0.512397050857544], [""toyota"", 0.3475547432899475], [""trd"", 0.33675044775009155], [""avalon"", 0.31071799993515015], [""sedan"", 0.2726823687553406], [""rear"", 0.23936983942985535], [""traction"", 0.22638919949531555]]"
keybert,26,"rav4, hybrid, ev, toyota, suv, powertrain, traction, premium, rear","[[""rav4"", 0.5802559852600098], [""hybrid"", 0.4992876350879669], [""ev"", 0.438668429851532], [""toyota"", 0.3568061590194702], [""suv"", 0.32056254148483276], [""powertrain"", 0.30521342158317566], [""traction"", 0.29153376817703247], [""premium"", 0.24826286733150482], [""rear"", 0.24491111934185028]]"
keybert,27,"toyota, jbl, audio, corolla, premium, speakers, speaker, bose, tunes, drivers","[[""toyota"", 0.4464607834815979], [""jbl"", 0.40102726221084595], [""audio"", 0.3489958941936493], [""corolla"", 0.32495203614234924], [""premium"", 0.31320834159851074], [""speakers"", 0.30940526723861694], [""speaker"", 0.30630117654800415], [""bose"", 0.30187830328941345], [""tunes"", 0.3010604977607727], [""drivers"", 0.2945347726345062]]"
keybert,28,"mustang, mustangs, ford, suv, car, vehicle, drive, roads","[[""mustang"", 0.7688875198364258], [""mustangs"", 0.7221964597702026], [""ford"", 0.44942623376846313], [""suv"", 0.34766077995300293], [""car"", 0.34378162026405334], [""vehicle"", 0.3139374256134033], [""drive"", 0.2247079610824585], [""roads"", 0.2061067521572113]]"
keybert,29,"hire, designers, customers, innovation, leader, customer, because","[[""hire"", 0.4024464190006256], [""designers"", 0.3869425654411316], [""customers"", 0.30215707421302795], [""innovation"", 0.29978254437446594], [""leader"", 0.2686122953891754], [""customer"", 0.24589473009109497], [""because"", 0.23932427167892456]]"
keybert,30,"eqs, eqe, eq, mercedes, electric, car, electrical, benz, vehicles, design","[[""eqs"", 0.6899600028991699], [""eqe"", 0.6378161311149597], [""eq"", 0.6147360801696777], [""mercedes"", 0.4255445897579193], [""electric"", 0.27874767780303955], [""car"", 0.2724945545196533], [""electrical"", 0.2699998915195465], [""benz"", 0.2668609917163849], [""vehicles"", 0.26580965518951416], [""design"", 0.26542946696281433]]"
keybert,31,"horsepower, engine, turbocharged, v8, powertrain, engines, turbo, litre, motor, elantra","[[""horsepower"", 0.5601560473442078], [""engine"", 0.4674898386001587], [""turbocharged"", 0.457636296749115], [""v8"", 0.43471747636795044], [""powertrain"", 0.4308764338493347], [""engines"", 0.4295269250869751], [""turbo"", 0.3635339140892029], [""litre"", 0.3340736925601959], [""motor"", 0.3223443031311035], [""elantra"", 0.3191618323326111]]"
keybert,32,"designs, design, sketches, sketching, clay, designers, cad, sketch, designer, model","[[""designs"", 0.48657384514808655], [""design"", 0.46509337425231934], [""sketches"", 0.45231351256370544], [""sketching"", 0.4388108253479004], [""clay"", 0.3986796438694], [""designers"", 0.3896375298500061], [""cad"", 0.38635995984077454], [""sketch"", 0.37807655334472656], [""designer"", 0.3586794435977936], [""model"", 0.33488285541534424]]"
keybert,33,"kilometers, range, speed, kilowatts, battery, kilowatt, highway, motors","[[""kilometers"", 0.42208582162857056], [""range"", 0.41366732120513916], [""speed"", 0.3852900564670563], [""kilowatts"", 0.3118334412574768], [""battery"", 0.30277004837989807], [""kilowatt"", 0.29510512948036194], [""highway"", 0.2893933057785034], [""motors"", 0.28437015414237976]]"
keybert,34,"hyundai, angeles, shows, los, la, season, tonight, car","[[""hyundai"", 0.44644320011138916], [""angeles"", 0.400587797164917], [""shows"", 0.38038283586502075], [""los"", 0.34341585636138916], [""la"", 0.3375597894191742], [""season"", 0.33169740438461304], [""tonight"", 0.3118010461330414], [""car"", 0.2883443832397461]]"
keybert,35,"s60, volvo, v60, car, cars, engine, sweden, diesel, chassis, t8","[[""s60"", 0.5827564001083374], [""volvo"", 0.5525799989700317], [""v60"", 0.32808080315589905], [""car"", 0.2777425944805145], [""cars"", 0.2777363061904907], [""engine"", 0.2768508493900299], [""sweden"", 0.239936962723732], [""diesel"", 0.2386980503797531], [""chassis"", 0.23665080964565277], [""t8"", 0.22750747203826904]]"
keybert,36,"interiors, interior, convertibles, inside, design, theme, cabin, cockpit, car","[[""interiors"", 0.6375168561935425], [""interior"", 0.633344292640686], [""convertibles"", 0.47459566593170166], [""inside"", 0.366840124130249], [""design"", 0.2876032590866089], [""theme"", 0.25416630506515503], [""cabin"", 0.25128889083862305], [""cockpit"", 0.2293013632297516], [""car"", 0.21162232756614685]]"
keybert,37,"headlights, lighting, taillights, bmw, taillight, laser, lights","[[""headlights"", 0.5233976244926453], [""lighting"", 0.44376304745674133], [""taillights"", 0.42018792033195496], [""bmw"", 0.4084361493587494], [""taillight"", 0.3989352583885193], [""laser"", 0.38661807775497437], [""lights"", 0.37598779797554016]]"
keybert,38,"highlander, suv, toyota, hybrid, turbocharged, seats, cabin, drive, seating, seat","[[""highlander"", 0.6111561059951782], [""suv"", 0.43172913789749146], [""toyota"", 0.42781195044517517], [""hybrid"", 0.3274420201778412], [""turbocharged"", 0.24259090423583984], [""seats"", 0.22894534468650818], [""cabin"", 0.2164028286933899], [""drive"", 0.198464035987854], [""seating"", 0.19490817189216614], [""seat"", 0.19431692361831665]]"
keybert,39,"amg, gt63, steering, gt4, gt3, eqs, motorsport, features, suspension, variants","[[""amg"", 0.622511625289917], [""gt63"", 0.333973228931427], [""steering"", 0.3065974712371826], [""gt4"", 0.29407623410224915], [""gt3"", 0.2916224002838135], [""eqs"", 0.2760297358036041], [""motorsport"", 0.25603368878364563], [""features"", 0.25542381405830383], [""suspension"", 0.24181190133094788], [""variants"", 0.23475345969200134]]"
keybert,40,"saturn, acura, suvs, car, cars, astra, sky, sales, market","[[""saturn"", 0.7020207643508911], [""acura"", 0.393837034702301], [""suvs"", 0.3602256774902344], [""car"", 0.34211382269859314], [""cars"", 0.320869505405426], [""astra"", 0.2812107801437378], [""sky"", 0.2531433403491974], [""sales"", 0.2504936158657074], [""market"", 0.2376909852027893]]"
keybert,41,"audi, sedan, a4, suv, a6, a7, a3, car, a8, quattro","[[""audi"", 0.791110634803772], [""sedan"", 0.4626980125904083], [""a4"", 0.42400115728378296], [""suv"", 0.4229699373245239], [""a6"", 0.41737180948257446], [""a7"", 0.4140864610671997], [""a3"", 0.41296643018722534], [""car"", 0.4079405665397644], [""a8"", 0.37449538707733154], [""quattro"", 0.3711271584033966]]"
keybert,42,"headlights, grille, design, appearance, aerodynamics, elegance, lights","[[""headlights"", 0.4499194025993347], [""grille"", 0.4121878743171692], [""design"", 0.2968755066394806], [""appearance"", 0.28994444012641907], [""aerodynamics"", 0.28994131088256836], [""elegance"", 0.2887972593307495], [""lights"", 0.2809968888759613]]"
keybert,43,"crown, toyota, flagship, car, vehicle, platinum, electrified, sedan, drive, redesign","[[""crown"", 0.5722259879112244], [""toyota"", 0.4935176968574524], [""flagship"", 0.33436888456344604], [""car"", 0.2580795884132385], [""vehicle"", 0.2382562756538391], [""platinum"", 0.21387626230716705], [""electrified"", 0.20928263664245605], [""sedan"", 0.1999283730983734], [""drive"", 0.17509698867797852], [""redesign"", 0.17173855006694794]]"
keybert,44,"pacifica, chrysler, minivans, minivan, nissan, innovations, trunk, tailgate, special, new","[[""pacifica"", 0.5472609996795654], [""chrysler"", 0.5261552929878235], [""minivans"", 0.4668915271759033], [""minivan"", 0.4531344771385193], [""nissan"", 0.3864501714706421], [""innovations"", 0.3438602685928345], [""trunk"", 0.31200769543647766], [""tailgate"", 0.24325533211231232], [""special"", 0.19930821657180786], [""new"", 0.19187720119953156]]"
keybert,45,"hyundai, nissan, acura, vice, chairman, kia, jeff, mclaren, automobile, gm","[[""hyundai"", 0.4488822817802429], [""nissan"", 0.4191279411315918], [""acura"", 0.4131883382797241], [""vice"", 0.38932064175605774], [""chairman"", 0.3845827579498291], [""kia"", 0.3792343735694885], [""jeff"", 0.3772965669631958], [""mclaren"", 0.3693177402019501], [""automobile"", 0.36349791288375854], [""gm"", 0.35047614574432373]]"
keybert,46,"lithium, battery, batteries, vehicle, car, electric, motor, cell, laptop, ion","[[""lithium"", 0.527677059173584], [""battery"", 0.4822198152542114], [""batteries"", 0.4583367109298706], [""vehicle"", 0.3127146065235138], [""car"", 0.298534631729126], [""electric"", 0.25246110558509827], [""motor"", 0.2462892234325409], [""cell"", 0.2329375147819519], [""laptop"", 0.22251707315444946], [""ion"", 0.21964606642723083]]"
keybert,47,"nsx, acura, supercar, rlx, ilx, hybrid, vehicle, engine, car, driver","[[""nsx"", 0.6287259459495544], [""acura"", 0.5313577651977539], [""supercar"", 0.3992895483970642], [""rlx"", 0.39503759145736694], [""ilx"", 0.3687816858291626], [""hybrid"", 0.2863295078277588], [""vehicle"", 0.2646390199661255], [""engine"", 0.2644842863082886], [""car"", 0.23182597756385803], [""driver"", 0.22435252368450165]]"
