representation_model,topic,words,weighted_words
KeyBERT,10,"camry, toyota, avalon, sedans, drivers, lane, safety, prius, sedan, drive","[[""camry"", 0.6038960218429565], [""toyota"", 0.5770665407180786], [""avalon"", 0.33409714698791504], [""sedans"", 0.2669826149940491], [""drivers"", 0.2655474543571472], [""lane"", 0.2620348632335663], [""safety"", 0.2555462718009949], [""prius"", 0.24862441420555115], [""sedan"", 0.2468125969171524], [""drive"", 0.2380913496017456]]"
KeyBERT,11,"mustang, mustangs, ford, mach, suv, vehicle, vehicles, car, electric","[[""mustang"", 0.703659176826477], [""mustangs"", 0.678303599357605], [""ford"", 0.452414870262146], [""mach"", 0.36634591221809387], [""suv"", 0.3631390929222107], [""vehicle"", 0.35666394233703613], [""vehicles"", 0.35590726137161255], [""car"", 0.33973875641822815], [""electric"", 0.2783523499965668]]"
KeyBERT,12,"crown, toyota, flagship, electrified, powertrain, vehicle, performance, hybrid, platinum, driving","[[""crown"", 0.6437978744506836], [""toyota"", 0.4075202941894531], [""flagship"", 0.3091704845428467], [""electrified"", 0.3070001006126404], [""powertrain"", 0.24182933568954468], [""vehicle"", 0.24029356241226196], [""performance"", 0.23754313588142395], [""hybrid"", 0.22389155626296997], [""platinum"", 0.22107607126235962], [""driving"", 0.21302618086338043]]"
KeyBERT,13,"exhaust, exhausts, acoustic, noise, engine, sound, silent, loud, quiet, car","[[""exhaust"", 0.537675142288208], [""exhausts"", 0.4926934242248535], [""acoustic"", 0.47203510999679565], [""noise"", 0.4526413381099701], [""engine"", 0.43394866585731506], [""sound"", 0.42975544929504395], [""silent"", 0.4245445430278778], [""loud"", 0.39045774936676025], [""quiet"", 0.3717118501663208], [""car"", 0.3574153780937195]]"
KeyBERT,14,"mileage, warranty, toyotacare, warranties, hybrid, toyota, hyundai","[[""mileage"", 0.40668734908103943], [""warranty"", 0.3933480978012085], [""toyotacare"", 0.38138458132743835], [""warranties"", 0.3701513409614563], [""hybrid"", 0.35993456840515137], [""toyota"", 0.3535797894001007], [""hyundai"", 0.2918720841407776]]"
KeyBERT,15,"rims, tires, standard, size","[[""rims"", 0.4459032416343689], [""tires"", 0.4057782292366028], [""standard"", 0.2722618877887726], [""size"", 0.2467067837715149]]"
KeyBERT,16,"tour, grand, bmw, mercedes, titled, volvo, series, enjoyed","[[""tour"", 0.4877660572528839], [""grand"", 0.41471758484840393], [""bmw"", 0.377368688583374], [""mercedes"", 0.30089157819747925], [""titled"", 0.24442389607429504], [""volvo"", 0.23331591486930847], [""series"", 0.23326972126960754], [""enjoyed"", 0.23225435614585876]]"
KeyBERT,17,"xc90, xe90, ex90, xc40, g90, ex30, volvo, x5, gv70, automotive","[[""xc90"", 0.6336632966995239], [""xe90"", 0.6195234060287476], [""ex90"", 0.5585025548934937], [""xc40"", 0.5245985388755798], [""g90"", 0.4137732982635498], [""ex30"", 0.36889398097991943], [""volvo"", 0.3189321756362915], [""x5"", 0.2870432138442993], [""gv70"", 0.2816734313964844], [""automotive"", 0.2682310938835144]]"
KeyBERT,18,"speakers, jbl, speaker, audio, subwoofer, soundbar, playlists, bose, bass, surround","[[""speakers"", 0.5222862958908081], [""jbl"", 0.5210700035095215], [""speaker"", 0.5160455703735352], [""audio"", 0.4698074460029602], [""subwoofer"", 0.4225082993507385], [""soundbar"", 0.41314876079559326], [""playlists"", 0.4108930230140686], [""bose"", 0.3834342360496521], [""bass"", 0.3806115388870239], [""surround"", 0.37304002046585083]]"
KeyBERT,19,"climate, heating, hvac, steering, vents, heated, controls, temperature, warm, automatic","[[""climate"", 0.4235698878765106], [""heating"", 0.3770767152309418], [""hvac"", 0.37651389837265015], [""steering"", 0.3478134274482727], [""vents"", 0.3459758758544922], [""heated"", 0.3440014123916626], [""controls"", 0.3398895859718323], [""temperature"", 0.33921119570732117], [""warm"", 0.3269035816192627], [""automatic"", 0.30546289682388306]]"
