stage,umap_n_neighbors,umap_n_components,umap_min_dist,umap_metric,umap_random_state,hdbscan_min_cluster_size,hdbscan_min_samples,hdbscan_cluster_selection_method,hdbscan_cluster_selection_epsilon,hdbscan_metric,status,note,n_clusters,noise_ratio,topic_-1_count,topic_0_count,topic_1_count,largest_topic_count,largest_topic_ratio,top3_topic_ratio,topic_entropy,balance_score
stage1,5,5,0.25,cosine,42,75,30.0,eom,0.0,euclidean,ok,完成,22,0.5088002873563219,5666,119,181,1218,0.109375,0.19046336206896552,0.9014300899432899,0.7524547413793103
stage1,5,5,0.25,cosine,42,100,,eom,0.0,euclidean,ok,完成,4,0.30064655172413796,3348,382,174,7070,0.6348778735632183,0.6848060344827587,0.2893858292297708,0.4143814655172414
stage1,5,5,0.25,cosine,42,100,10.0,eom,0.0,euclidean,ok,完成,19,0.4694683908045977,5228,194,141,1135,0.10192169540229885,0.19504310344827586,0.9261205159475213,0.7415743534482758
stage1,5,5,0.25,cosine,42,100,30.0,eom,0.0,euclidean,ok,完成,17,0.5124820402298851,5707,119,181,1218,0.109375,0.22961566091954022,0.8942600896911418,0.7035197557471264
stage1,5,5,0.25,cosine,42,125,,eom,0.0,euclidean,ok,完成,4,0.3338721264367816,3718,322,134,6818,0.6122485632183908,0.6540948275862069,0.26164963331890206,0.41734482758620683
stage1,5,5,0.25,cosine,42,125,10.0,eom,0.0,euclidean,ok,完成,10,0.3160919540229885,3520,194,141,5466,0.49084051724137934,0.5657327586206896,0.5168567757008212,0.5247737068965517
stage1,5,5,0.25,cosine,42,125,30.0,eom,0.0,euclidean,ok,完成,7,0.2939116379310345,3273,181,359,6541,0.5873742816091954,0.6452047413793104,0.38242925442762954,0.462573275862069
stage1,5,5,0.25,cosine,42,150,,eom,0.0,euclidean,ok,完成,2,0.2588002873563218,2882,216,8038,8038,0.7218031609195402,0.7411997126436781,0.1748004041682289,0.3735790229885058
stage1,5,5,0.25,cosine,42,150,10.0,eom,0.0,euclidean,ok,完成,2,0.030801005747126436,343,194,10599,10599,0.9517780172413793,0.9691989942528736,0.12991234666502013,0.3273864942528736
stage1,5,5,0.25,cosine,42,150,30.0,eom,0.0,euclidean,ok,完成,6,0.3054058908045977,3401,181,359,6541,0.5873742816091954,0.6452047413793104,0.3750120454508199,0.451125
stage1,5,5,0.25,cosine,42,175,,eom,0.0,euclidean,ok,完成,2,0.5700431034482759,6348,4579,209,4579,0.41118893678160917,0.42995689655172414,0.2587875511331266,0.43563900862068966
stage1,5,5,0.25,cosine,42,175,10.0,eom,0.0,euclidean,ok,完成,2,0.030801005747126436,343,194,10599,10599,0.9517780172413793,0.9691989942528736,0.12991234666502013,0.3273864942528736
stage1,5,5,0.25,cosine,42,175,30.0,eom,0.0,euclidean,ok,完成,6,0.3054058908045977,3401,181,359,6541,0.5873742816091954,0.6452047413793104,0.3750120454508199,0.451125
stage1,5,5,0.25,cosine,42,200,,eom,0.0,euclidean,ok,完成,3,0.8430316091954023,9388,401,229,1118,0.10039511494252873,0.1569683908045977,0.8099937881734106,0.5095783045977011
stage1,5,5,0.25,cosine,42,200,10.0,eom,0.0,euclidean,ok,完成,4,0.26113505747126436,2908,468,235,7159,0.6428699712643678,0.7177622126436781,0.3781061543290768,0.4172460488505748
stage1,5,5,0.25,cosine,42,200,30.0,eom,0.0,euclidean,ok,完成,2,0.19127155172413793,2130,359,8647,8647,0.7764906609195402,0.8087284482758621,0.24166054748526175,0.3639256465517241
stage1,5,5,0.25,cosine,42,225,,eom,0.0,euclidean,ok,完成,3,0.8237248563218391,9173,450,238,1275,0.11449353448275862,0.1762751436781609,0.7953393615024799,0.5072794540229885
stage1,5,5,0.25,cosine,42,225,10.0,eom,0.0,euclidean,ok,完成,4,0.26113505747126436,2908,468,235,7159,0.6428699712643678,0.7177622126436781,0.3781061543290768,0.4172460488505748
stage1,5,5,0.25,cosine,42,225,30.0,eom,0.0,euclidean,ok,完成,2,0.19127155172413793,2130,359,8647,8647,0.7764906609195402,0.8087284482758621,0.24166054748526175,0.3639256465517241
stage1,5,5,0.25,cosine,42,250,,eom,0.0,euclidean,ok,完成,2,0.8380926724137931,9333,349,1454,1454,0.13056752873563218,0.1619073275862069,0.7088725081953706,0.4930204741379311
stage1,5,5,0.25,cosine,42,250,10.0,eom,0.0,euclidean,ok,完成,2,0.12760416666666666,1421,9247,468,9247,0.8303699712643678,0.8723958333333334,0.2785843990716658,0.35412859195402296
stage1,5,5,0.25,cosine,42,250,30.0,eom,0.0,euclidean,ok,完成,2,0.19127155172413793,2130,359,8647,8647,0.7764906609195402,0.8087284482758621,0.24166054748526175,0.3639256465517241
stage1,5,5,0.25,cosine,42,300,,eom,0.0,euclidean,ok,完成,0,1.0,11136,0,0,0,0.0,0.0,0.0,0.5
stage1,5,5,0.25,cosine,42,300,10.0,eom,0.0,euclidean,ok,完成,2,0.12760416666666666,1421,9247,468,9247,0.8303699712643678,0.8723958333333334,0.2785843990716658,0.35412859195402296
stage1,5,5,0.25,cosine,42,300,30.0,eom,0.0,euclidean,ok,完成,2,0.19127155172413793,2130,359,8647,8647,0.7764906609195402,0.8087284482758621,0.24166054748526175,0.3639256465517241
stage1,5,10,0.0,cosine,42,50,,eom,0.0,euclidean,ok,完成,37,0.30594468390804597,3407,204,72,989,0.0888110632183908,0.21138649425287356,0.8997957583947347,0.8392959770114943
