stage,umap_n_neighbors,umap_n_components,umap_min_dist,umap_metric,umap_random_state,hdbscan_min_cluster_size,hdbscan_min_samples,hdbscan_cluster_selection_method,hdbscan_cluster_selection_epsilon,hdbscan_metric,status,note,n_clusters,noise_ratio,topic_-1_count,topic_0_count,topic_1_count,largest_topic_count,largest_topic_ratio,top3_topic_ratio,topic_entropy,balance_score
stage1,5,5,0.25,cosine,42,75,30.0,eom,0.0,euclidean,ok,完成,3,0.03139098938806634,988,77,139,30270,0.9617462032153523,0.9686090106119336,0.042549280506201846,0.3283370400965877
stage1,5,5,0.25,cosine,42,100,,eom,0.0,euclidean,ok,完成,2,0.03332909703247124,1049,104,30321,30321,0.9633665882951007,0.9666709029675288,0.032927088470907195,0.32099044714155595
stage1,5,5,0.25,cosine,42,100,10.0,eom,0.0,euclidean,ok,完成,2,0.03596619431912054,1132,138,30204,30204,0.9596492342886191,0.9640338056808795,0.04193355890864037,0.32184194361483554
stage1,5,5,0.25,cosine,42,100,30.0,eom,0.0,euclidean,ok,完成,2,0.033837453135921715,1065,139,30270,30270,0.9617462032153523,0.9661625468640783,0.04211121947540456,0.32142572705513545
stage1,5,5,0.25,cosine,42,125,,eom,0.0,euclidean,ok,完成,6,0.5989705788905128,18852,3252,528,4561,0.14491326173984875,0.3475567134777912,0.8247529162158835,0.5473235051153333
stage1,5,5,0.25,cosine,42,125,10.0,eom,0.0,euclidean,ok,完成,2,0.03596619431912054,1132,138,30204,30204,0.9596492342886191,0.9640338056808795,0.04193355890864037,0.32184194361483554
stage1,5,5,0.25,cosine,42,125,30.0,eom,0.0,euclidean,ok,完成,2,0.033837453135921715,1065,139,30270,30270,0.9617462032153523,0.9661625468640783,0.04211121947540456,0.32142572705513545
stage1,5,5,0.25,cosine,42,150,,eom,0.0,euclidean,ok,完成,10,0.7237402300311369,22779,3207,552,3207,0.101893626485353,0.1830399694986338,0.8198692932175103,0.5823685158119929
stage1,5,5,0.25,cosine,42,150,10.0,eom,0.0,euclidean,ok,完成,20,0.5318040287221198,16738,308,152,5545,0.17617716210205248,0.2537014678782487,0.7891065704384158,0.6701986825104318
stage1,5,5,0.25,cosine,42,150,30.0,eom,0.0,euclidean,ok,完成,16,0.5624324839550104,17702,213,178,3725,0.11835165533456186,0.26135858168647136,0.8097627086483621,0.6501597085425007
stage1,5,5,0.25,cosine,42,175,,eom,0.0,euclidean,ok,完成,6,0.6770667852830908,21310,3110,540,3110,0.09881171760818454,0.2720658321153968,0.854363578532237,0.5528232827095381
stage1,5,5,0.25,cosine,42,175,10.0,eom,0.0,euclidean,ok,完成,20,0.6314418249984114,19874,308,244,1235,0.03923873673508293,0.10700895977632331,0.9541998043126151,0.7107273728580203
stage1,5,5,0.25,cosine,42,175,30.0,eom,0.0,euclidean,ok,完成,13,0.5653873038063163,17795,213,178,3725,0.11835165533456186,0.26135858168647136,0.8362333422886581,0.6292732625871089
stage1,5,5,0.25,cosine,42,200,,eom,0.0,euclidean,ok,完成,6,0.6803075554425876,21412,3083,541,3083,0.09795386668361188,0.2697464573934041,0.853284984548686,0.5525722818834594
